,timestamp,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Temperature Amplitude,Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather Description,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
6026,1723428000,301.52,306.02,1006.0,79.0,0.3599999999999568,4.63,230.0,0.0,20.0,0.0,few clouds,2.0,647.54,2.01,23.99,3.76,18.6,16.82,22.06,6.59
6027,1723431600,300.97,304.8,1006.0,80.0,0.1899999999999977,4.12,220.0,0.0,0.0,0.0,clear sky,2.0,654.22,2.68,24.33,2.73,19.31,17.89,22.84,6.4
6028,1723435200,300.97,304.95,1006.0,81.0,0.1899999999999977,4.12,220.0,0.0,0.0,0.0,clear sky,2.0,674.25,4.64,24.33,1.16,21.22,19.53,24.46,6.46
6029,1723438800,300.97,305.09,1006.0,82.0,0.1899999999999977,4.12,220.0,0.0,0.0,0.0,clear sky,2.0,707.63,7.82,23.99,0.35,24.32,21.18,26.43,6.84
6030,1723442400,300.97,305.09,1007.0,82.0,0.1899999999999977,4.12,220.0,0.0,0.0,0.0,clear sky,2.0,720.98,9.72,22.62,0.2,25.27,21.34,26.75,7.16
6031,1723446000,302.08,307.28,1007.0,78.0,0.9199999999999592,4.12,220.0,0.0,20.0,0.0,few clouds,2.0,801.09,12.29,20.73,0.99,26.46,22.35,28.55,7.92
6032,1723449600,303.19,309.04,1008.0,73.0,1.0299999999999727,5.66,220.0,0.0,20.0,0.0,few clouds,2.0,881.2,15.65,20.56,2.7,29.56,22.27,28.77,8.11
6033,1723453200,304.3,311.15,1008.0,70.0,0.1399999999999863,6.17,230.0,0.0,40.0,0.0,scattered clouds,2.0,854.49,15.2,21.42,4.38,30.52,20.05,26.16,7.98
6034,1723456800,305.41,312.41,1008.0,65.0,1.25,5.66,230.0,0.0,75.0,0.0,broken clouds,2.0,774.38,10.95,23.31,8.23,29.09,17.59,22.99,7.54
6035,1723460400,305.97,312.97,1007.0,63.0,0.1899999999999977,5.14,250.0,0.0,75.0,0.0,broken clouds,1.0,520.71,2.15,16.11,29.68,15.97,9.49,12.06,3.93
6036,1723464000,305.97,312.97,1006.0,63.0,1.1899999999999975,7.2,250.0,0.0,40.0,0.0,scattered clouds,1.0,494.0,1.3,14.74,39.34,14.9,8.56,10.52,3.23
6037,1723467600,307.08,314.08,1005.0,59.0,1.080000000000041,6.69,250.0,0.0,75.0,0.0,broken clouds,1.0,520.71,0.99,15.42,43.99,15.26,9.84,11.64,3.23
6038,1723471200,306.52,312.88,1005.0,58.0,0.3599999999999568,3.09,250.0,0.0,40.0,0.0,scattered clouds,2.0,580.79,1.02,19.88,41.13,19.07,12.35,14.46,3.96
6039,1723474800,305.41,312.41,1004.0,66.0,0.25,7.72,250.0,0.0,40.0,0.0,scattered clouds,2.0,640.87,1.23,25.02,36.12,23.6,14.5,17.07,4.81
6040,1723478400,304.16,309.61,1004.0,66.0,0.0,7.72,260.0,0.0,75.0,0.13,light rain,2.0,687.6,1.17,27.42,30.04,25.75,15.22,18.1,5.26
6041,1723482000,300.16,303.81,1005.0,89.0,0.0,6.17,230.0,0.0,75.0,0.0,shower rain,2.0,761.03,1.05,31.53,20.38,26.7,16.57,19.89,5.64
6042,1723485600,300.41,303.59,1006.0,81.0,0.25,4.92,222.0,4.92,75.0,0.0,heavy intensity rain,2.0,854.49,0.98,35.64,11.44,27.66,19.12,23.09,6.21
6043,1723489200,300.41,303.7,1007.0,82.0,0.25,5.66,230.0,0.0,75.0,1.78,moderate rain,2.0,921.25,1.48,38.04,6.62,28.61,23.37,28.33,6.9
6044,1723492800,299.86,302.26,1008.0,80.0,0.3000000000000113,6.17,230.0,0.0,20.0,0.0,few clouds,3.0,1161.58,6.93,43.18,1.36,37.67,34.9,43.41,9.5
6045,1723496400,299.86,302.18,1008.0,79.0,0.6999999999999886,4.12,250.0,0.0,0.0,0.0,clear sky,4.0,1455.31,17.88,42.16,0.02,47.21,50.75,64.74,12.29
6046,1723500000,300.41,303.26,1008.0,78.0,0.25,3.6,240.0,0.0,0.0,0.0,clear sky,4.0,1682.28,26.15,38.73,0.0,50.07,63.08,81.73,14.06
6047,1723503600,300.41,303.15,1008.0,77.0,0.25,3.09,210.0,0.0,0.0,0.0,clear sky,4.0,1842.5,32.19,36.33,0.0,50.07,71.08,92.99,14.82
6048,1723507200,300.41,303.15,1008.0,77.0,1.25,1.54,260.0,0.0,0.0,0.0,clear sky,4.0,1895.9,37.55,34.62,0.0,47.21,73.03,93.55,13.93
6049,1723510800,300.41,303.26,1007.0,78.0,1.25,2.06,240.0,0.0,0.0,0.0,clear sky,4.0,1869.2,40.68,33.24,0.0,45.78,74.04,92.93,13.55
6050,1723514400,300.41,303.26,1007.0,78.0,1.25,2.06,230.0,0.0,0.0,0.0,clear sky,5.0,1842.5,40.23,30.5,0.0,40.53,77.75,95.5,14.95
6051,1723518000,299.86,302.18,1007.0,79.0,0.6999999999999886,2.06,230.0,0.0,0.0,0.0,clear sky,5.0,1976.01,45.15,28.45,0.0,41.01,90.17,108.63,19.51
6052,1723521600,299.86,302.42,1007.0,82.0,0.3000000000000113,2.06,210.0,0.0,0.0,0.0,clear sky,5.0,2269.74,55.88,28.45,0.0,51.02,110.15,130.26,28.37
6053,1723525200,299.86,302.49,1008.0,83.0,0.3000000000000113,1.54,200.0,0.0,0.0,0.0,clear sky,5.0,2590.18,68.84,30.5,0.0,64.85,132.26,154.49,37.49
6054,1723528800,299.86,302.34,1009.0,81.0,0.3000000000000113,2.24,192.0,3.13,78.0,0.0,broken clouds,5.0,2696.99,76.0,30.16,0.0,66.76,138.78,161.99,35.46
6055,1723532400,300.97,304.52,1009.0,78.0,0.8100000000000023,2.57,200.0,0.0,0.0,0.0,clear sky,5.0,2750.4,76.0,29.82,0.24,69.62,132.5,159.07,30.65
6056,1723536000,302.08,306.48,1009.0,74.0,0.9199999999999592,3.09,210.0,0.0,0.0,0.0,clear sky,5.0,2269.74,68.84,32.22,1.07,79.15,97.8,120.11,20.77
6057,1723539600,303.19,308.29,1009.0,70.0,0.0299999999999727,5.14,240.0,0.0,20.0,0.1,few clouds,5.0,2002.72,54.09,32.9,2.77,67.71,77.15,97.45,17.99
6058,1723543200,304.86,311.71,1009.0,67.0,0.6999999999999886,4.63,260.0,0.0,40.0,0.0,scattered clouds,4.0,1401.9,28.39,32.56,9.03,48.64,51.09,65.77,14.82
6059,1723546800,305.97,312.97,1008.0,64.0,0.8100000000000023,4.12,260.0,0.0,75.0,0.0,broken clouds,2.0,540.73,4.69,15.94,32.54,19.31,15.33,19.74,4.88
6060,1723550400,306.52,313.52,1008.0,63.0,1.3599999999999568,5.14,260.0,0.0,75.0,0.0,broken clouds,2.0,460.62,3.16,13.02,51.5,17.4,14.39,17.43,3.89
6061,1723554000,307.08,314.08,1007.0,62.0,0.0800000000000409,4.12,270.0,0.0,75.0,0.0,broken clouds,2.0,480.65,2.65,12.68,75.1,18.36,21.74,24.59,4.05
6062,1723557600,307.63,314.63,1006.0,58.0,1.4699999999999704,3.13,225.0,4.47,20.0,0.1,few clouds,3.0,480.65,2.26,11.82,89.41,17.88,26.62,29.28,4.05
6063,1723561200,307.16,314.16,1006.0,59.0,0.0,3.6,220.0,0.0,20.0,0.15,light rain,3.0,480.65,2.29,12.51,90.84,18.36,26.99,29.6,4.37
6064,1723564800,307.63,314.63,1005.0,58.0,0.4699999999999704,2.57,220.0,0.0,75.0,0.1,broken clouds,3.0,480.65,2.29,13.88,87.26,18.6,25.13,27.8,4.75
6065,1723568400,307.63,314.63,1006.0,59.0,0.4699999999999704,3.6,280.0,0.0,40.0,0.0,scattered clouds,3.0,767.71,3.97,28.79,68.66,29.33,31.68,36.73,8.87
6066,1723572000,306.52,313.52,1006.0,61.0,0.3599999999999568,4.12,240.0,0.0,20.0,0.0,few clouds,3.0,1121.52,2.24,46.61,37.91,35.76,40.91,49.19,13.93
6067,1723575600,304.86,311.86,1007.0,70.0,0.6999999999999886,3.6,280.0,0.0,40.0,0.0,scattered clouds,3.0,1281.74,0.18,50.72,18.78,35.76,47.96,59.05,16.47
6068,1723579200,304.3,311.15,1008.0,70.0,1.1399999999999864,2.57,260.0,0.0,40.0,0.11,light rain,4.0,1388.55,0.67,52.09,10.91,37.67,57.25,71.27,17.48
6069,1723582800,302.08,307.28,1008.0,78.0,0.0800000000000409,6.17,220.0,0.0,100.0,1.63,light intensity shower rain,4.0,1255.04,0.73,45.24,9.66,34.81,54.05,68.31,15.83
6070,1723586400,302.63,308.77,1009.0,78.0,0.5300000000000296,1.54,160.0,0.0,40.0,0.21,light rain,3.0,1068.12,0.73,38.04,9.57,29.09,43.14,55.88,13.17
6071,1723590000,302.63,308.06,1009.0,75.0,0.4699999999999704,4.12,220.0,0.0,0.0,0.0,clear sky,3.0,907.9,1.48,32.9,6.17,24.32,32.28,43.06,10.64
6072,1723593600,302.08,306.67,1009.0,75.0,0.0800000000000409,4.12,240.0,0.0,0.0,0.0,clear sky,3.0,854.49,4.3,29.82,1.43,22.89,27.43,37.06,8.87
6073,1723597200,301.52,305.51,1008.0,76.0,0.3599999999999568,4.12,240.0,0.0,0.0,0.0,clear sky,3.0,821.11,8.38,26.05,0.22,23.6,26.46,35.76,8.23
6074,1723600800,301.52,305.84,1008.0,78.0,1.3599999999999568,3.09,250.0,0.0,0.0,0.0,clear sky,3.0,807.76,10.51,22.28,0.08,22.17,26.99,36.31,7.92
6075,1723604400,300.97,304.8,1007.0,80.0,0.8100000000000023,3.6,250.0,0.0,0.0,0.0,clear sky,3.0,841.14,12.52,20.39,0.03,21.7,29.47,39.14,8.11
6076,1723608000,300.97,304.95,1008.0,81.0,0.8100000000000023,2.57,250.0,0.0,0.0,0.0,clear sky,3.0,907.9,15.65,19.19,0.01,23.13,33.01,43.5,8.61
6077,1723611600,300.97,304.95,1008.0,81.0,0.8100000000000023,2.57,230.0,0.0,0.0,0.0,clear sky,3.0,988.01,21.01,18.51,0.0,27.18,37.98,49.41,9.25
6078,1723615200,300.97,304.95,1008.0,81.0,0.8100000000000023,2.06,210.0,0.0,0.0,0.0,clear sky,3.0,1081.47,26.6,17.99,0.0,32.42,42.59,55.07,10.13
6079,1723618800,302.08,307.49,1009.0,79.0,1.919999999999959,1.54,230.0,0.0,0.0,0.0,clear sky,4.0,1348.5,35.32,17.99,0.74,41.96,51.71,66.9,12.92
6080,1723622400,302.63,308.53,1009.0,77.0,0.4699999999999704,2.06,250.0,0.0,20.0,0.0,few clouds,4.0,1668.93,47.83,20.91,3.26,55.79,60.39,77.68,15.2
6081,1723626000,303.75,309.97,1009.0,71.0,0.589999999999975,4.63,220.0,0.0,75.0,0.0,broken clouds,4.0,1695.63,43.36,28.45,9.3,56.74,60.17,77.22,15.33
6082,1723629600,304.86,311.86,1009.0,68.0,0.6999999999999886,4.12,260.0,0.0,20.0,0.0,few clouds,4.0,1308.44,22.58,35.99,33.62,49.59,52.55,66.0,13.43
6083,1723633200,306.52,313.52,1008.0,60.0,1.3599999999999568,4.12,220.0,0.0,40.0,0.0,scattered clouds,3.0,587.46,4.53,16.62,73.67,23.13,27.14,31.99,5.38
6084,1723636800,306.52,313.25,1007.0,59.0,0.3599999999999568,4.12,230.0,0.0,40.0,0.0,scattered clouds,3.0,487.33,2.79,12.85,90.12,20.5,27.18,30.52,4.24
6085,1723640400,308.75,315.75,1006.0,53.0,2.589999999999975,3.09,260.0,0.0,20.0,0.0,few clouds,3.0,500.68,2.4,13.02,104.43,21.7,31.91,35.17,4.31
6086,1723644000,307.08,313.92,1005.0,57.0,1.080000000000041,4.63,240.0,0.0,40.0,0.0,scattered clouds,3.0,507.35,2.12,13.71,105.86,21.46,33.32,36.66,4.69
6087,1723647600,308.19,315.19,1005.0,56.0,0.9700000000000272,4.12,290.0,0.0,75.0,0.18,light rain,3.0,547.41,1.96,17.14,94.41,22.65,34.48,38.19,5.57
6088,1723651200,308.19,315.19,1005.0,54.0,1.0299999999999727,3.6,240.0,0.0,75.0,0.15,light rain,3.0,594.14,1.26,21.08,82.97,23.13,35.72,39.73,6.27
6089,1723654800,305.41,312.41,1005.0,67.0,0.75,6.69,180.0,0.0,75.0,0.0,broken clouds,3.0,674.25,0.8,25.36,72.24,23.84,37.46,41.81,6.9
6090,1723658400,304.86,311.86,1005.0,69.0,1.3000000000000114,4.12,180.0,0.0,75.0,0.0,broken clouds,3.0,747.68,0.25,29.47,62.23,24.56,38.14,42.89,7.41
6091,1723662000,300.41,302.95,1007.0,75.0,4.75,3.58,12.0,0.0,75.0,0.0,broken clouds,3.0,794.41,0.0,31.53,52.93,25.27,37.66,43.16,7.92
6092,1723665600,302.08,306.87,1008.0,76.0,2.919999999999959,3.09,330.0,0.0,100.0,0.13,shower rain,4.0,1228.33,0.15,50.72,26.82,36.24,55.72,66.87,12.16
6093,1723669200,303.75,310.26,1008.0,72.0,0.589999999999975,1.03,0.0,0.0,100.0,0.11,light rain,5.0,1789.09,4.02,63.06,3.31,44.35,82.25,101.43,15.71
6094,1723672800,303.19,309.3,1009.0,74.0,0.0299999999999727,3.13,220.0,3.58,20.0,0.0,few clouds,5.0,2082.82,13.75,55.52,0.08,44.82,97.59,121.88,16.97
6095,1723676400,303.16,310.16,1009.0,79.0,0.0,4.12,240.0,0.0,20.0,0.0,few clouds,5.0,2136.23,21.01,46.61,0.01,41.96,97.86,122.84,16.21
6096,1723680000,302.63,308.77,1008.0,78.0,0.4699999999999704,4.12,240.0,0.0,0.0,0.0,clear sky,5.0,1949.31,24.14,40.44,0.0,37.19,85.15,107.1,13.05
6097,1723683600,302.08,307.7,1008.0,80.0,0.9199999999999592,4.63,250.0,0.0,0.0,0.0,clear sky,4.0,1735.69,25.7,36.33,0.0,35.29,74.92,94.08,11.27
6098,1723687200,302.08,307.91,1007.0,81.0,0.9199999999999592,3.09,240.0,0.0,20.0,0.0,few clouds,4.0,1575.47,25.26,31.53,0.0,31.47,69.23,86.77,10.64
6099,1723690800,301.52,306.37,1007.0,81.0,0.3599999999999568,4.12,230.0,0.0,40.0,0.0,scattered clouds,4.0,1602.17,29.06,28.1,0.0,31.95,72.88,90.9,11.78
6100,1723694400,301.52,306.55,1007.0,82.0,0.3599999999999568,3.09,240.0,0.0,20.0,0.0,few clouds,5.0,1762.39,38.89,26.39,0.0,37.67,84.28,103.48,13.81
6101,1723698000,301.52,306.55,1008.0,82.0,0.3599999999999568,3.6,240.0,0.0,20.0,0.0,few clouds,5.0,2029.42,54.54,26.39,0.0,48.16,102.31,122.7,15.71
6102,1723701600,300.97,305.24,1008.0,83.0,0.8100000000000023,3.09,240.0,0.0,20.0,0.0,few clouds,5.0,2162.93,66.16,24.68,0.0,55.79,109.04,131.11,15.58
6103,1723705200,302.08,307.7,1009.0,80.0,0.9199999999999592,2.06,250.0,0.0,20.0,0.0,few clouds,5.0,2162.93,69.74,22.96,0.28,66.76,100.86,123.0,16.72
6104,1723708800,303.19,309.3,1009.0,74.0,1.0299999999999727,3.09,240.0,0.0,20.0,0.0,few clouds,4.0,1815.8,66.16,24.68,1.83,82.02,74.07,92.1,15.2
6105,1723712400,304.3,310.85,1009.0,69.0,1.1399999999999864,3.09,280.0,0.0,40.0,0.13,light rain,4.0,1655.58,55.88,27.76,5.72,76.29,62.44,79.07,14.57
6106,1723716000,305.41,312.41,1008.0,65.0,0.25,4.12,260.0,0.0,40.0,0.31,light rain,3.0,1241.68,28.39,32.56,22.17,56.27,45.95,58.37,12.03
6107,1723719600,305.97,312.97,1008.0,64.0,0.1899999999999977,2.57,0.0,0.0,40.0,0.19,light rain,2.0,587.46,5.31,17.48,56.51,23.84,21.74,26.74,5.7
6108,1723723200,307.08,314.08,1007.0,62.0,0.9199999999999592,3.6,270.0,0.0,40.0,0.24,light rain,2.0,487.33,2.65,16.11,61.51,20.74,18.4,21.94,4.81
6109,1723726800,308.19,315.19,1006.0,57.0,1.0299999999999727,2.57,290.0,0.0,75.0,0.21,light rain,2.0,507.35,1.48,20.22,56.51,22.41,19.29,22.77,5.26
6110,1723730400,306.52,313.52,1005.0,60.0,0.6400000000000432,4.63,280.0,0.0,75.0,0.13,light rain,2.0,520.71,0.61,21.76,49.35,21.93,19.33,22.35,5.32
6111,1723734000,304.86,311.86,1004.0,74.0,4.300000000000011,4.63,280.0,0.0,75.0,0.0,broken clouds,2.0,540.73,0.95,20.73,55.79,20.98,22.48,25.26,5.51
6112,1723737600,304.3,310.85,1004.0,69.0,1.8600000000000136,2.57,0.0,0.0,75.0,0.0,broken clouds,3.0,567.44,0.95,19.71,66.52,20.03,26.46,29.26,5.64
6113,1723741200,305.41,312.41,1004.0,68.0,2.25,2.06,360.0,0.0,75.0,0.13,light intensity shower rain,3.0,767.71,1.4,29.82,62.23,27.18,35.21,39.34,7.47
6114,1723744800,304.86,311.86,1004.0,71.0,0.6999999999999886,2.06,60.0,0.0,40.0,0.0,scattered clouds,3.0,1134.87,0.85,48.67,37.91,38.62,47.43,54.4,10.64
6115,1723748400,303.19,309.3,1005.0,74.0,0.9700000000000272,4.63,170.0,0.0,40.0,0.0,scattered clouds,4.0,1482.01,0.44,63.06,15.56,48.16,60.41,71.16,13.68
6116,1723752000,302.08,306.09,1006.0,72.0,0.0800000000000409,3.09,220.0,0.0,40.0,0.0,scattered clouds,5.0,1869.2,3.86,70.6,3.22,56.74,79.21,95.77,16.72
6117,1723755600,302.63,306.75,1007.0,69.0,1.4699999999999704,4.12,220.0,0.0,20.0,0.0,few clouds,5.0,2056.12,9.83,64.43,0.3,56.27,93.43,114.18,17.48
6118,1723759200,302.63,307.61,1008.0,73.0,0.4699999999999704,3.6,220.0,0.0,0.0,0.0,clear sky,5.0,1949.31,11.96,53.47,0.14,46.25,91.53,112.75,15.45
6119,1723762800,302.08,307.07,1008.0,77.0,0.0800000000000409,3.6,210.0,0.0,0.0,0.0,clear sky,5.0,1682.28,10.51,45.24,0.19,36.24,76.54,95.43,12.67
6120,1723766400,302.08,307.07,1007.0,77.0,0.0800000000000409,4.12,220.0,0.0,0.0,0.0,clear sky,4.0,1415.25,9.83,40.78,0.16,30.99,61.52,76.91,9.88
6121,1723770000,302.08,307.28,1007.0,78.0,0.0800000000000409,3.6,220.0,0.0,0.0,0.0,clear sky,4.0,1268.39,11.06,37.01,0.08,29.56,54.38,67.68,8.87
6122,1723773600,301.52,306.37,1006.0,81.0,0.6400000000000432,4.47,194.0,4.92,0.0,0.0,clear sky,4.0,1214.98,12.63,32.22,0.04,26.46,53.11,65.72,8.61
6123,1723777200,301.52,306.02,1006.0,79.0,0.3599999999999568,4.12,200.0,0.0,0.0,0.0,clear sky,4.0,1335.14,17.66,29.13,0.01,26.94,59.9,74.04,9.75
6124,1723780800,301.52,306.19,1006.0,80.0,0.3599999999999568,3.6,220.0,0.0,0.0,0.0,clear sky,4.0,1522.06,25.93,27.42,0.0,31.95,71.34,86.18,11.78
6125,1723784400,300.97,304.95,1007.0,81.0,0.1899999999999977,2.06,240.0,0.0,20.0,0.0,few clouds,5.0,1735.69,37.1,27.08,0.0,40.05,84.49,100.39,13.68
6126,1723788000,300.97,304.95,1007.0,81.0,0.8100000000000023,2.06,260.0,0.0,75.0,0.0,broken clouds,5.0,1869.2,45.6,25.36,0.0,45.3,90.44,108.22,13.81
6127,1723791600,301.52,306.02,1007.0,79.0,0.3599999999999568,1.03,0.0,0.0,75.0,0.0,broken clouds,5.0,2029.42,51.41,24.68,0.4,53.88,92.01,112.42,15.71
6128,1723795200,303.19,309.83,1008.0,76.0,1.0299999999999727,2.24,211.0,3.58,75.0,0.0,broken clouds,5.0,2029.42,56.77,27.76,1.34,65.8,82.81,101.67,15.58
6129,1723798800,303.75,310.26,1008.0,72.0,0.589999999999975,2.57,230.0,0.0,75.0,0.19,light rain,4.0,2002.72,54.99,30.5,2.62,65.8,74.59,91.62,15.2
6130,1723802400,304.86,311.86,1008.0,69.0,0.6999999999999886,4.12,230.0,0.0,75.0,0.12,light rain,4.0,1522.06,38.44,33.24,5.63,57.22,55.9,69.23,13.43
6131,1723806000,305.97,312.97,1007.0,65.0,0.8100000000000023,3.6,250.0,0.0,40.0,0.18,light rain,2.0,634.19,6.76,23.31,17.52,25.99,18.2,23.08,5.83
6132,1723809600,307.08,314.08,1006.0,61.0,0.9199999999999592,3.09,260.0,0.0,75.0,0.21,light rain,2.0,500.68,3.27,21.42,17.7,23.13,11.49,14.96,4.94
6133,1723813200,307.63,314.63,1005.0,59.0,0.4699999999999704,4.12,240.0,0.0,40.0,0.19,light rain,2.0,507.35,2.46,24.68,13.41,25.03,10.68,14.08,5.19
6134,1723816800,308.75,315.75,1005.0,55.0,0.589999999999975,3.6,240.0,0.0,40.0,0.15,light rain,2.0,514.03,2.21,24.33,11.44,25.03,9.88,13.01,5.26
6135,1723820400,308.19,315.19,1005.0,56.0,0.0299999999999727,4.12,230.0,0.0,40.0,0.13,light rain,2.0,534.06,1.66,24.68,10.82,24.32,10.23,13.33,5.38
6136,1723824000,308.16,314.65,1005.0,52.0,0.0,4.63,230.0,0.0,75.0,0.22,light rain,2.0,560.76,1.4,24.68,11.8,22.41,11.13,14.29,5.13
6137,1723827600,304.86,311.86,1005.0,73.0,1.3000000000000114,6.26,195.0,0.0,40.0,0.0,scattered clouds,2.0,821.11,8.94,33.93,2.68,34.33,18.81,24.32,7.79
6138,1723831200,302.63,306.75,1006.0,69.0,0.4699999999999704,7.2,210.0,0.0,75.0,0.22,thunderstorm with light rain,3.0,1161.58,24.59,32.9,0.09,44.35,29.11,37.76,10.51
6139,1723834800,302.63,307.61,1007.0,73.0,1.4699999999999704,3.09,240.0,0.0,75.0,0.95,thunderstorm,3.0,1388.55,32.63,31.87,0.0,48.16,38.31,49.65,12.29
6140,1723838400,302.63,307.61,1008.0,73.0,0.4699999999999704,3.09,210.0,0.0,75.0,0.0,broken clouds,4.0,1735.69,40.68,33.59,0.0,55.79,53.82,70.41,15.33
6141,1723842000,302.63,307.61,1008.0,73.0,1.4699999999999704,2.06,210.0,0.0,75.0,0.0,broken clouds,4.0,2002.72,46.04,34.27,0.0,60.08,69.68,92.1,17.73
6142,1723845600,302.63,307.17,1009.0,71.0,1.4699999999999704,1.34,262.0,1.79,20.0,0.0,few clouds,5.0,2162.93,48.73,34.96,0.0,60.56,82.65,109.5,19.76
6143,1723849200,302.08,306.09,1009.0,72.0,0.9199999999999592,3.09,230.0,0.0,20.0,0.0,few clouds,5.0,2243.04,49.17,34.96,0.0,56.27,89.54,118.49,19.76
6144,1723852800,302.08,306.09,1009.0,72.0,0.9199999999999592,1.79,239.0,3.13,75.0,0.16,light rain,5.0,2216.34,48.28,33.93,0.0,47.68,87.78,115.81,16.97
6145,1723856400,302.08,306.67,1008.0,75.0,0.0800000000000409,1.03,0.0,0.0,75.0,0.0,broken clouds,5.0,2002.72,42.02,31.87,0.0,37.19,81.84,106.84,14.06
6146,1723860000,301.52,305.34,1007.0,75.0,1.3599999999999568,1.54,200.0,0.0,0.0,0.0,clear sky,5.0,1789.09,33.08,29.47,0.0,28.37,75.51,95.15,12.92
6147,1723863600,301.52,305.34,1007.0,75.0,1.3599999999999568,2.06,220.0,0.0,40.0,0.0,scattered clouds,4.0,1695.63,29.06,27.08,0.0,25.27,73.94,90.3,13.68
6148,1723867200,301.52,305.84,1007.0,78.0,1.3599999999999568,1.03,0.0,0.0,40.0,0.0,scattered clouds,5.0,1708.98,29.95,24.68,0.0,26.23,76.64,91.59,15.2
6149,1723870800,300.97,304.95,1008.0,81.0,0.1899999999999977,3.09,200.0,0.0,20.0,0.0,few clouds,5.0,1789.09,34.87,23.31,0.0,30.52,81.07,95.67,16.21
6150,1723874400,300.97,304.95,1008.0,81.0,0.1899999999999977,3.6,190.0,0.0,20.0,0.0,few clouds,5.0,1789.09,38.44,22.28,0.0,33.86,81.33,96.28,15.58
6151,1723878000,301.52,306.02,1009.0,79.0,0.3599999999999568,2.06,220.0,0.0,20.0,0.0,few clouds,5.0,1869.2,40.23,21.93,0.18,39.1,79.18,95.52,15.58
6152,1723881600,303.19,309.04,1010.0,73.0,1.0299999999999727,2.57,200.0,0.0,20.0,0.0,few clouds,4.0,1762.39,42.02,23.99,0.73,47.68,67.85,82.7,14.31
6153,1723885200,304.3,310.25,1010.0,67.0,0.1399999999999863,3.6,200.0,0.0,20.0,0.0,few clouds,4.0,1789.09,42.92,26.05,1.79,49.11,64.07,78.72,14.69
6154,1723888800,304.86,311.06,1010.0,65.0,0.3000000000000113,3.6,240.0,0.0,40.0,0.0,scattered clouds,4.0,1535.42,33.97,28.79,4.83,46.73,52.98,66.06,14.31
6155,1723892400,305.97,312.21,1009.0,60.0,0.1899999999999977,3.6,270.0,0.0,40.0,0.0,scattered clouds,2.0,640.87,5.42,22.28,19.67,22.41,16.53,21.02,5.64
6156,1723896000,306.52,313.52,1008.0,61.0,0.3599999999999568,3.09,280.0,0.0,40.0,0.0,scattered clouds,2.0,514.03,2.15,21.08,19.67,20.74,10.17,13.12,4.69
6157,1723899600,307.63,314.63,1007.0,57.0,1.4699999999999704,3.09,300.0,0.0,40.0,0.0,scattered clouds,2.0,534.06,1.7,24.68,14.31,24.32,10.1,13.06,5.19
6158,1723903200,307.63,314.54,1006.0,55.0,0.5300000000000296,2.57,310.0,0.0,40.0,0.71,light rain,2.0,614.17,3.97,29.47,6.35,32.42,12.4,15.91,6.33
6159,1723906800,304.86,311.86,1006.0,69.0,2.300000000000012,3.6,230.0,0.0,40.0,0.3,light rain,2.0,734.33,10.62,28.1,3.58,39.58,16.39,20.9,7.73
6160,1723910400,304.86,311.38,1006.0,66.0,1.6999999999999886,2.57,100.0,0.0,75.0,0.0,broken clouds,2.0,821.11,11.62,27.76,3.49,36.72,19.32,24.42,7.6
6161,1723914000,304.86,311.06,1007.0,65.0,0.3000000000000113,1.54,40.0,0.0,40.0,0.0,scattered clouds,3.0,1041.41,14.31,29.82,5.14,37.19,25.37,32.04,8.74
6162,1723917600,303.19,309.3,1007.0,74.0,1.0299999999999727,5.66,310.0,0.0,75.0,0.0,broken clouds,3.0,1401.9,20.56,34.96,2.08,43.39,35.34,44.81,10.89
6163,1723921200,301.52,304.86,1008.0,72.0,2.359999999999957,6.17,360.0,0.0,40.0,0.0,scattered clouds,3.0,1708.98,29.06,34.62,0.01,49.11,47.64,60.36,13.3
6164,1723924800,301.52,305.51,1009.0,76.0,1.3599999999999568,2.68,340.0,3.13,0.0,0.0,clear sky,4.0,2269.74,42.92,32.56,0.0,55.31,70.01,89.37,17.99
6165,1723928400,302.08,306.67,1010.0,75.0,1.919999999999959,2.06,280.0,0.0,20.0,0.0,few clouds,5.0,2696.99,51.86,28.79,0.0,52.93,93.42,120.45,20.77
6166,1723932000,302.08,306.67,1010.0,75.0,1.919999999999959,2.57,220.0,0.0,0.0,0.0,clear sky,5.0,2723.69,50.51,25.7,0.0,45.3,102.44,133.66,21.03
6167,1723935600,302.08,306.48,1010.0,74.0,1.919999999999959,2.06,240.0,0.0,0.0,0.0,clear sky,5.0,2456.67,41.57,25.36,0.0,34.33,92.95,122.08,17.99
6168,1723939200,302.08,306.67,1009.0,75.0,1.919999999999959,1.54,290.0,0.0,0.0,0.0,clear sky,5.0,2082.82,33.53,26.39,0.0,26.23,75.82,96.33,13.55
6169,1723942800,302.08,306.09,1009.0,72.0,0.0800000000000409,2.06,180.0,0.0,0.0,0.0,clear sky,4.0,1762.39,27.49,26.73,0.0,22.89,64.38,79.55,11.02
6170,1723946400,302.08,306.48,1009.0,74.0,0.0800000000000409,2.57,180.0,0.0,0.0,0.0,clear sky,4.0,1588.82,23.25,25.7,0.0,20.03,59.03,71.05,10.39
