timestamp,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Min Temprature (Kelvin),Max Temprature (Kelvin),Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather details,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1715443200,304.86,311.86,1007,69,304.86,305.16,6.69,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,494,0.53,28.45,21.28,23.84,6.67,9.33,3.93
1715446800,305.97,312.56,1008,61,305.97,306.16,3.09,160,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,594.14,0.94,34.62,13.59,25.99,8.21,11.75,5.07
1715450400,305.41,312.41,1008,68,304.16,305.41,3.09,210,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,847.82,4.97,43.53,2.59,33.86,13.83,19.57,7.73
1715454000,304.3,311.3,1008,72,304.3,305.16,3.09,150,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",2,1054.76,12.18,43.53,0.14,40.05,21.13,29.22,9.88
1715457600,304.3,311.3,1009,76,304.16,304.3,4.12,140,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,1255.04,19.67,41.81,0.01,46.25,30.38,42.35,12.29
1715461200,303.75,310.75,1010,76,303.75,304.16,4.63,130,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,1348.5,23.69,37.7,0,46.25,36.79,53.02,13.55
1715464800,303.75,310.75,1011,78,303.75,304.16,4.63,130,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,1321.79,23.92,33.59,0,42.44,39.34,57.99,13.3
1715468400,303.75,310.75,1010,78,303.75,304.16,3.6,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1241.68,22.35,31.19,0.01,38.15,37.53,56.04,12.03
1715472000,303.75,310.75,1011,79,303.75,304.16,4.12,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1041.41,19,31.19,0.01,34.33,30.1,45.69,9.63
1715475600,303.19,310.19,1010,80,303.19,304.16,3.09,130,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,827.79,14.08,31.53,0.06,31.95,23.42,35.98,7.92
1715479200,303.19,310.19,1009,79,303.16,303.19,3.09,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,734.33,11.96,31.53,0.07,31.47,22.29,33.4,7.6
1715482800,303.19,310.1,1009,77,303.16,303.19,2.57,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,821.11,17.66,30.85,0.01,34.33,28.73,41.02,8.49
1715486400,303.19,310.19,1009,80,303.16,303.19,3.6,130,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,934.6,24.59,31.19,0,37.67,36.29,50.21,9.37
1715490000,302.63,309.51,1010,81,302.63,303.16,4.12,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,974.66,27.72,30.16,0,37.19,39.24,53.08,9.25
1715493600,303.19,310.19,1010,79,303.16,303.19,4.63,120,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,1001.36,28.61,27.76,0,35.76,38.77,51.42,8.74
1715497200,303.19,310.19,1010,78,303.16,303.19,3.6,110,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1134.87,30.85,26.73,0.26,40.05,40.36,52.66,9.5
1715500800,303.75,310.75,1011,74,303.75,304.16,3.6,110,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,934.6,23.69,27.76,1.33,42.44,27,35.13,7.54
1715504400,304.86,311.86,1011,70,304.86,305.16,4.12,90,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,867.84,19.22,28.45,2.19,41.01,20.47,26.82,7.47
1715508000,305.97,312.97,1011,65,305.97,306.16,3.6,100,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,781.06,14.75,30.5,3.58,41.48,16.48,21.79,7.28
1715511600,308.19,315.19,1010,56,307.16,308.19,3.09,130,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,600.81,5.2,29.13,11.62,32.42,10.84,14.62,5.45
1715515200,308.75,315.75,1009,56,308.75,309.16,3.6,110,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,540.73,1.51,29.13,14.13,30.99,9.14,12.49,5
1715518800,309.86,316.86,1008,52,309.86,310.16,2.68,146,4.02,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,527.38,0.75,28.1,17.7,30.28,8.27,11.47,4.88
1715522400,308.75,315.75,1006,58,308.75,311.16,2.68,108,4.47,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,534.06,1.47,27.42,23.96,30.52,8.34,11.39,4.94
1715526000,308.75,315.75,1006,58,308.16,308.75,5.66,200,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,534.06,2.37,26.05,35.41,28.37,8.65,11.53,4.75
1715529600,307.63,314.63,1005,60,307.63,309.16,4.12,170,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,500.68,2.15,22.28,45.42,22.65,8.03,10.68,4.12
1715533200,305.97,312.97,1006,67,305.97,307.16,4.63,150,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",1,500.68,1.59,21.08,43.63,18.84,7.42,10.06,3.83
1715536800,304.86,311.86,1007,71,304.86,306.16,5.14,180,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",1,527.38,0.55,24.33,32.19,19.07,7.89,11.07,4.18
1715540400,304.3,311.3,1007,73,304.3,305.16,3.09,150,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,540.73,0.04,26.39,23.6,20.03,9,12.9,4.69
1715544000,304.3,311.3,1008,76,304.16,304.3,4.12,180,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1148.22,4.69,41.81,5.72,30.52,28.6,39.11,11.78
1715547600,304.3,311.3,1009,74,304.16,304.3,3.6,160,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,2109.53,23.47,45.24,0.01,42.44,66.59,87.05,19
1715551200,303.75,310.75,1009,75,303.75,304.16,4.63,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2883.91,43.36,42.5,0,50.07,105.84,134.95,23.31
1715554800,303.75,310.75,1010,75,303.75,304.16,3.6,150,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,3391.27,60.8,41.81,0,55.31,132.98,166.02,23.81
1715558400,303.75,310.75,1009,76,303.75,304.16,3.13,154,4.02,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,3097.53,63.48,43.18,0,51.5,119.65,146.37,14.69
1715562000,303.75,310.75,1008,77,303.75,304.16,3.13,114,5.81,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2189.64,52.3,47.3,0,53.88,83.97,101.56,9.37
1715565600,303.75,310.75,1007,77,303.75,304.16,3.6,150,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",4,1335.14,39.79,50.72,0,60.08,52.54,63.23,6.71
1715569200,303.19,310.19,1007,79,303.16,303.19,3.09,140,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,1228.33,39.34,50.72,0,59.13,48.84,58.78,7.22
1715572800,303.19,310.19,1007,79,303.16,303.19,3.6,140,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,1201.63,41.57,51.41,0,61.99,48.9,59.05,7.85
1715576400,303.19,310.19,1008,80,303.16,303.19,1.79,78,2.68,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1188.28,46.04,51.41,0,66.76,51.16,61.53,8.49
1715580000,303.19,310.19,1008,78,303.16,303.19,2.06,130,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1228.33,53.64,50.04,0,76.29,55.17,65.85,9.5
1715583600,303.75,310.75,1009,76,303.16,303.75,4.63,120,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1508.71,68.84,48.67,0.17,91.55,67.53,80.74,12.54
1715587200,304.86,311.86,1009,68,304.86,305.16,4.12,110,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1682.28,76,46.61,0.64,101.09,67.71,81.46,13.81
1715590800,305.41,312.16,1010,64,305.41,306.16,3.6,100,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",4,1815.8,79.57,48.67,0.54,108.72,65.74,79.47,14.95
1715594400,306.52,313.52,1010,63,306.16,306.52,2.57,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1762.39,77.78,50.04,0.29,114.44,60.24,72.89,14.95
1715598000,307.63,314.63,1009,60,307.16,307.63,2.57,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1201.63,43.36,49.35,1.31,82.97,37.69,45.67,9.88
1715601600,308.19,315.19,1008,56,308.16,308.19,2.68,161,3.58,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",3,1081.47,33.53,50.72,2.06,78.2,32.37,39.36,9.37
1715605200,309.3,316.3,1007,53,309.16,309.3,2.57,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1148.22,37.1,53.47,3.13,84.88,34.94,42.45,10.26
1715608800,308.75,315.75,1006,56,308.75,310.16,3.09,130,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1214.98,39.79,58.26,3.98,88.69,39.52,47.86,10.89
1715612400,308.19,315.19,1005,55,308.19,309.16,3.09,180,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1255.04,38.89,62.38,4.65,84.88,43.94,52.87,11.02
1715616000,307.08,314.08,1005,60,307.08,308.16,5.81,187,7.15,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1161.58,25.48,63.06,6.97,65.8,41.13,49.6,10.26
1715619600,306.52,313.52,1006,61,306.52,307.16,5.14,180,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1214.98,15.42,64.43,6.97,57.7,40.52,50.04,11.53
1715623200,305.41,312.41,1007,68,305.41,306.16,4.63,170,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1655.58,27.94,69.23,0.71,77.25,53.25,66.98,15.33
1715626800,304.86,311.86,1008,72,304.86,305.16,4.63,190,0,40,0.24,"id: 500, main: Rain, description: light rain, icon: 10n",4,2243.04,53.64,75.4,0,103,74.82,94.04,18.75
1715630400,304.3,311.3,1008,71,304.16,304.3,3.6,170,0,40,0.4,"id: 500, main: Rain, description: light rain, icon: 10n",5,2750.4,67.95,82.94,0,103.95,91.48,116.98,20.27
1715634000,304.3,311.3,1009,74,304.16,304.3,3.6,210,0,40,0.15,"id: 500, main: Rain, description: light rain, icon: 10n",5,2803.8,64.37,74.71,0,85.83,96.78,128.56,19.76
1715637600,303.19,309.3,1010,74,303.19,304.16,2.57,230,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2777.1,60.8,65.12,0,75.34,102.17,139.06,19.25
1715641200,302.08,307.7,1010,80,302.08,302.16,3.09,330,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,3150.94,67.06,58.26,0,65.8,123.55,167.88,19.76
1715644800,301.52,306.19,1010,80,301.16,301.52,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,3417.97,74.21,52.09,0,54.84,135.58,183.63,18.75
1715648400,301.52,306.37,1009,81,301.16,301.52,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,3284.45,72.42,45.93,0,48.64,131.44,179.02,19.76
1715652000,301.52,305.84,1009,78,301.16,301.52,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,3044.13,69.74,40.78,0,45.78,131.02,177.19,21.03
1715655600,302.08,306.67,1008,75,301.16,302.08,1.03,340,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2803.8,66.16,37.01,0,43.39,128.33,171.25,20.27
1715659200,302.08,306.87,1008,76,301.16,302.08,0.89,341,1.34,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2536.77,61.69,34.27,0,42.44,121.67,159.92,19.25
1715662800,301.52,305.51,1009,76,301.16,301.52,1.79,317,2.68,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2296.45,58.11,32.9,0,43.39,111.09,142.36,17.23
1715666400,301.52,305.67,1009,77,301.16,301.52,2.06,30,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2109.53,56.33,30.85,0.01,44.35,100.47,125.9,14.82
1715670000,302.08,307.07,1009,77,301.16,302.08,2.06,50,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,2269.74,59.01,31.19,1.97,51.5,99.41,123.9,16.21
1715673600,304.3,310.85,1010,69,303.16,304.3,1.03,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",4,1668.93,38.89,49.35,14.48,68.66,64.33,80.68,13.05
1715677200,305.41,312.41,1010,66,305.16,305.41,0.51,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1642.23,26.38,67.86,27.18,81.06,58,73.42,14.95
1715680800,307.63,314.63,1009,59,306.16,307.63,1.54,60,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1642.23,20.79,89.11,22.89,103.95,59.62,76.04,16.97
1715684400,307.08,314.08,1009,62,307.08,307.16,1.54,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,867.84,7.15,51.41,28.97,61.99,24.92,32.39,8.49
1715688000,308.16,314.65,1009,52,308.16,308.16,2.06,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,700.95,7.15,34.96,60.8,51.5,20.04,25.24,6.59
1715691600,308.19,315.19,1007,58,308.16,308.19,2.24,347,3.13,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",3,694.27,3.97,28.1,133.04,50.07,33.33,38.41,5.95
1715695200,308.75,315.75,1006,55,308.75,309.16,3.13,333,3.58,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,700.95,1.77,22.62,203.13,48.64,55.77,61.08,5.57
1715698800,309.3,316.3,1005,53,309.16,309.3,1.79,18,3.13,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,707.63,1.17,25.36,197.41,46.73,53.08,58.68,5.64
1715702400,303.75,310.75,1006,76,303.75,307.16,6.17,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,660.9,0.68,28.1,154.5,38.15,34.33,39.76,5.38
1715706000,305.41,312.41,1007,69,305.41,306.16,5.14,150,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,620.84,0.26,29.82,104.43,28.85,19.12,24.31,5.07
1715709600,304.86,311.86,1007,72,304.86,306.16,4.63,150,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,594.14,0.06,30.5,61.51,24.08,11.44,16.59,4.88
1715713200,304.86,311.86,1008,73,304.86,305.16,3.09,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,554.08,0,28.45,37.91,21.22,8.73,13.82,4.94
1715716800,304.3,311.3,1009,74,304.3,305.16,4.12,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,667.57,0.34,37.7,17.7,29.56,13.05,21.18,7.47
1715720400,303.75,310.75,1009,74,303.75,304.16,4.63,130,0,20,3.35,"id: 501, main: Rain, description: moderate rain, icon: 10n",2,774.38,1.65,40.78,6.53,37.19,18.23,29.05,9.75
1715724000,303.75,310.75,1009,74,303.75,304.16,3.6,140,0,20,1.33,"id: 501, main: Rain, description: moderate rain, icon: 10n",2,847.82,4.64,40.1,1.97,41.96,22.44,34.71,10.89
1715727600,303.75,310.75,1009,75,303.75,304.16,4.12,130,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",2,881.2,9.61,38.39,0.33,46.25,24.37,37,10.77
1715731200,303.75,310.75,1009,74,303.75,304.16,2.57,160,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",2,787.73,11.06,36.33,0.19,43.87,20.69,31.81,8.49
1715734800,303.75,310.75,1008,75,303.75,304.16,3.6,140,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",2,674.25,9.5,34.62,0.31,40.05,17.22,26.76,6.84
1715738400,303.75,310.75,1008,76,303.16,303.75,2.06,150,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n",2,587.46,6.48,34.27,0.77,36.72,15.52,24.02,6.33
1715742000,303.19,310.19,1007,78,303.16,303.19,3.6,140,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n",2,560.76,5.42,34.27,1.08,36.24,15.31,23.53,6.33
1715745600,303.19,310.19,1008,79,303.16,303.19,2.57,130,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",2,547.41,5.14,33.59,1.24,35.29,14.89,23.01,6.33
1715749200,303.19,310.19,1009,79,303.16,303.19,1.34,97,3.58,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",2,527.38,4.86,32.9,1.5,33.86,13.79,21.02,6.08
1715752800,303.19,310.19,1009,79,303.16,303.19,3.6,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,554.08,6.71,33.93,0.95,38.15,14.29,20.87,6.46
1715756400,303.19,310.1,1009,77,303.19,304.16,3.6,120,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,720.98,15.87,31.53,6.17,47.21,19.05,26.88,8.49
1715760000,305.41,312.41,1010,65,305.16,305.41,4.12,100,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",2,934.6,24.36,31.87,14.48,55.31,23.48,32.88,10.13
1715763600,305.41,312.41,1010,65,305.41,307.16,6.17,120,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,961.3,19.89,36.33,25.39,52.93,23.23,32.84,9.88
1715767200,307.08,314.08,1010,61,307.08,308.16,5.14,110,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,821.11,9.72,36.33,47.21,45.78,20.43,28.86,8.23
1715770800,308.19,315.19,1009,56,308.19,309.16,5.14,110,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,607.49,3.38,27.76,71.53,33.38,15.22,20.88,5.76
1715774400,308.75,315.75,1008,53,308.75,309.16,5.14,100,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,540.73,1.96,25.7,77.25,30.04,12.8,17.29,4.94
1715778000,309.86,316.86,1008,49,309.86,311.16,3.6,110,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",2,520.71,1.3,25.7,68.66,27.66,10.29,14.16,4.56
1715781600,308.19,315.19,1007,57,308.19,310.16,5.14,170,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,587.46,0.75,35.64,41.84,36.24,10.48,14.43,5.19
1715785200,307.08,314.08,1006,63,307.08,309.16,6.17,180,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,720.98,2.43,47.3,17.7,46.73,13.8,18.63,6.46
1715788800,305.97,312.97,1007,72,305.97,307.16,5.14,160,11.32,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,827.79,6.43,51.41,5.45,51.02,16.83,22.34,6.9
1715792400,300.16,304.35,1009,94,300.16,300.16,7.72,0,15.95,40,7.95,"id: 202, main: Thunderstorm, description: thunderstorm with heavy rain, icon: 11d
id: 771, main: Squall, description: squalls, icon: 50d
id: 502, main: Rain, description: heavy intensity rain, icon: 10d",2,961.3,13.3,50.72,0.78,51.5,19.35,25.9,7.28
1715796000,298.16,299.17,1011,94,298.16,298.16,2.06,70,0,75,17.76,"id: 201, main: Thunderstorm, description: thunderstorm with rain, icon: 11d
id: 503, main: Rain, description: very heavy rain, icon: 10d",2,1094.82,21.23,49.35,0.06,53.88,21.89,29.78,7.85
1715799600,297.63,298.67,1010,97,297.16,297.63,0.51,310,0,75,13.32,"id: 200, main: Thunderstorm, description: thunderstorm with light rain, icon: 11n
id: 502, main: Rain, description: heavy intensity rain, icon: 10n",3,1174.93,26.38,47.3,0,55.79,25.33,34.26,8.49
1715803200,298.19,299.28,1011,97,298.16,298.19,0.51,0,0,75,6.14,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n",3,1214.98,28.16,43.87,0,58.17,28.81,40.04,9.63
1715806800,298.19,299.28,1010,97,298.19,299.16,2.06,0,0,75,2.73,"id: 501, main: Rain, description: moderate rain, icon: 10n",3,1214.98,30.85,40.44,0,61.99,32.15,45.94,10.64
1715810400,298.75,299.9,1011,97,298.75,300.16,3.09,100,0,75,1.63,"id: 501, main: Rain, description: moderate rain, icon: 10n",3,1228.33,33.97,39.07,0,65.8,35.89,51.08,11.27
1715814000,299.3,299.3,1011,97,299.3,300.16,2.06,60,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1241.68,37.1,39.41,0,70.57,38.05,53.49,11.02
1715817600,298.75,299.9,1010,97,298.75,300.16,1.54,10,0,40,1,"id: 500, main: Rain, description: light rain, icon: 10n",3,1148.22,36.66,39.07,0,67.71,34.89,50.35,9.63
1715821200,299.86,303.42,1009,94,299.16,299.86,1.54,0,0,40,3.16,"id: 501, main: Rain, description: moderate rain, icon: 10n",3,1001.36,32.19,37.01,0,61.99,31.08,46.54,8.61
1715824800,299.3,299.3,1009,92,299.16,299.3,1.79,20,3.13,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,921.25,30.85,35.3,0,59.6,30.97,46.43,8.61
1715828400,299.3,299.3,1009,91,299.16,299.3,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,934.6,36.66,34.27,0,63.9,35.07,50.77,9.25
1715832000,299.3,299.3,1009,91,299.16,299.3,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,974.66,42.47,33.24,0,67.71,38.98,54.67,10.01
1715835600,299.3,299.3,1009,91,299.16,299.3,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,988.01,43.81,31.87,0,65.8,38.76,52.93,9.75
1715839200,299.86,302.9,1009,88,299.16,299.86,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1014.71,48.73,32.9,0.01,70.57,39.79,51.97,9.5
1715842800,300.97,305.24,1010,83,300.16,300.97,0.89,6,0.89,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1295.09,64.37,38.04,0.41,89.65,50.97,64.07,11.27
1715846400,302.08,307.7,1010,80,301.16,302.08,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",4,1455.31,59.01,45.24,0.41,89.65,52.14,65.24,11.53
1715850000,303.75,310.75,1010,74,303.16,303.75,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,1468.66,48.73,47.98,1.4,84.88,46.61,58.75,11.91
1715853600,304.86,311.38,1010,66,304.16,304.86,3.09,80,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,1361.85,40.68,50.04,3.4,83.92,41.26,52.93,11.78
1715857200,305.97,312.97,1009,65,305.97,306.16,3.09,110,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1241.68,29.95,52.78,6.35,79.15,34.46,44.85,10.13
1715860800,307.63,314.63,1008,60,307.63,308.16,2.06,180,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1121.52,20.79,58.26,6.08,70.57,29.34,38.45,9.37
