Date,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Min Temprature (Kelvin),Max Temprature (Kelvin),Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather details
1/9/2024 15:00,302.16,309.16,1005,89,302.16,302.16,3.6,70,0,75,0.11,"id: 500, main: Rain, description: light rain, icon: 10d"
1/9/2024 16:00,300.41,303.37,1005,79,300.41,304.16,5.36,196,8.05,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
1/9/2024 17:00,298.19,299.05,1005,88,298.19,299.16,9.77,230,0,75,2.84,"id: 501, main: Rain, description: moderate rain, icon: 10d
id: 201, main: Thunderstorm, description: thunderstorm with rain, icon: 11d"
1/9/2024 18:00,297.63,298.54,1006,92,297.16,297.63,5.14,230,0,75,3.65,"id: 202, main: Thunderstorm, description: thunderstorm with heavy rain, icon: 11d
id: 501, main: Rain, description: moderate rain, icon: 10d"
1/9/2024 19:00,297.63,298.51,1007,91,297.16,297.63,4.63,230,0,100,7.49,"id: 521, main: Rain, description: shower rain, icon: 09n"
1/9/2024 20:00,297.63,298.48,1008,90,297.63,298.16,1.54,250,0,100,3.65,"id: 501, main: Rain, description: moderate rain, icon: 10n"
1/9/2024 21:00,297.63,298.48,1008,90,297.16,297.63,3.6,260,0,75,1.89,"id: 501, main: Rain, description: moderate rain, icon: 10n"
1/9/2024 22:00,297.63,298.46,1009,89,297.16,297.63,1.54,280,0,0,2.51,"id: 501, main: Rain, description: moderate rain, icon: 10n"
1/9/2024 23:00,297.63,298.48,1009,90,297.16,297.63,1.54,320,0,40,0.71,"id: 500, main: Rain, description: light rain, icon: 10n"
2/9/2024 0:00,298.19,299.07,1008,89,297.16,298.19,1.03,0,0,20,1.46,"id: 501, main: Rain, description: moderate rain, icon: 10n"
2/9/2024 1:00,297.63,298.46,1007,89,297.63,298.16,1.54,40,0,40,0.24,"id: 500, main: Rain, description: light rain, icon: 10n"
2/9/2024 2:00,298.19,299.07,1007,89,298.16,298.19,1.54,80,0,20,0.13,"id: 500, main: Rain, description: light rain, icon: 10n"
2/9/2024 3:00,298.19,299.02,1007,87,298.16,298.19,0.51,0,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
2/9/2024 4:00,298.19,299.05,1007,88,298.16,298.19,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
2/9/2024 5:00,298.19,299.07,1007,89,298.16,298.19,1.54,220,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
2/9/2024 6:00,298.19,299.02,1008,87,298.16,298.19,0,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
2/9/2024 7:00,299.3,299.3,1009,82,298.16,299.3,1.54,210,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
2/9/2024 8:00,300.16,303.2,1009,83,300.16,300.16,1.54,230,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
2/9/2024 9:00,301.16,305.75,1009,83,301.16,301.16,3.6,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
2/9/2024 10:00,302.16,307.7,1009,79,302.16,302.16,1.54,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
2/9/2024 11:00,303.16,309.22,1009,74,303.16,303.16,3.6,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
2/9/2024 12:00,298.19,299.15,1008,92,298.19,303.16,5.14,270,11.32,75,5.31,"id: 521, main: Rain, description: shower rain, icon: 09d"
2/9/2024 13:00,299.16,299.16,1006,94,299.16,299.16,3.6,240,0,100,0.98,"id: 500, main: Rain, description: light rain, icon: 10d"
2/9/2024 14:00,299.86,302.74,1006,86,299.86,300.16,3.09,240,0,100,4.21,"id: 502, main: Rain, description: heavy intensity rain, icon: 10d"
2/9/2024 15:00,299.86,302.49,1006,83,299.86,300.16,3.09,280,0,75,4.47,"id: 502, main: Rain, description: heavy intensity rain, icon: 10d"
2/9/2024 16:00,300.41,303.48,1006,80,300.16,300.41,3.6,210,0,20,1.94,"id: 501, main: Rain, description: moderate rain, icon: 10d"
2/9/2024 17:00,301.16,304.97,1006,78,301.16,301.16,3.6,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
2/9/2024 18:00,300.41,303.48,1007,80,300.41,301.16,3.6,200,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
2/9/2024 19:00,300.41,303.48,1008,80,300.16,300.41,2.57,200,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
2/9/2024 20:00,300.97,304.52,1009,78,300.97,301.16,1.03,0,0,0,0.11,"id: 500, main: Rain, description: light rain, icon: 10n"
2/9/2024 21:00,300.97,304.52,1010,78,300.97,301.16,1.54,160,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
2/9/2024 22:00,301.16,304.97,1011,78,301.16,301.16,2.57,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
2/9/2024 23:00,300.41,303.48,1011,80,300.41,301.16,3.09,190,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
3/9/2024 0:00,298.75,299.61,1010,86,298.75,299.16,4.63,210,0,75,0.87,"id: 500, main: Rain, description: light rain, icon: 10n"
3/9/2024 1:00,298.75,299.58,1009,85,298.75,299.16,4.63,200,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
3/9/2024 2:00,298.75,299.58,1008,85,298.75,299.16,4.12,230,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
3/9/2024 3:00,298.75,299.58,1008,85,298.16,298.75,3.09,230,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
3/9/2024 4:00,298.75,299.61,1008,86,298.16,298.75,2.57,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
3/9/2024 5:00,298.75,299.61,1008,86,298.16,298.75,1.54,240,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
3/9/2024 6:00,298.75,299.61,1009,86,298.16,298.75,1.03,240,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
3/9/2024 7:00,299.86,302.34,1010,81,299.16,299.86,3.09,220,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
3/9/2024 8:00,301.52,305.51,1011,76,300.16,301.52,3.09,260,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
3/9/2024 9:00,301.16,305.75,1011,83,301.16,301.16,4.12,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
3/9/2024 10:00,303.16,309.22,1011,74,303.16,303.16,4.63,230,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
3/9/2024 11:00,304.86,311.06,1010,65,304.16,304.86,6.17,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
3/9/2024 12:00,304.3,309.39,1009,64,304.16,304.3,7.72,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
3/9/2024 13:00,304.86,310.75,1008,64,304.86,305.16,6.69,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
3/9/2024 14:00,304.3,309.95,1007,66,304.16,304.3,6.69,230,0,40,1.54,"id: 501, main: Rain, description: moderate rain, icon: 10d"
3/9/2024 15:00,303.75,309.15,1007,68,303.16,303.75,7.72,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
3/9/2024 16:00,303.19,308.53,1006,71,303.16,303.19,7.72,240,0,40,0.69,"id: 500, main: Rain, description: light rain, icon: 10d"
3/9/2024 17:00,302.08,306.28,1007,73,302.08,302.16,7.2,240,0,40,3.16,"id: 501, main: Rain, description: moderate rain, icon: 10d"
3/9/2024 18:00,302.08,306.28,1007,73,302.08,302.16,5.66,230,0,40,0.52,"id: 500, main: Rain, description: light rain, icon: 10n"
3/9/2024 19:00,301.52,305.02,1008,73,301.16,301.52,4.63,230,0,40,0.8,"id: 500, main: Rain, description: light rain, icon: 10n"
3/9/2024 20:00,301.52,305.34,1009,75,301.16,301.52,3.6,230,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
3/9/2024 21:00,300.97,304.25,1010,76,300.97,301.16,2.57,220,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
3/9/2024 22:00,300.97,304.52,1010,78,300.97,301.16,3.09,210,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
3/9/2024 23:00,300.41,303.37,1009,79,300.16,300.41,3.6,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
4/9/2024 0:00,299.86,302.34,1009,81,299.16,299.86,2.57,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
4/9/2024 1:00,299.86,302.49,1008,83,299.86,300.16,3.6,220,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
4/9/2024 2:00,299.86,302.49,1008,83,299.86,300.16,2.57,230,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
4/9/2024 3:00,299.86,302.57,1007,84,299.16,299.86,2.57,240,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
4/9/2024 4:00,299.86,302.65,1007,85,299.16,299.86,2.06,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
4/9/2024 5:00,299.86,302.74,1008,86,299.16,299.86,2.57,220,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
4/9/2024 6:00,299.86,302.74,1008,86,299.16,299.86,2.57,230,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
4/9/2024 7:00,300.41,303.92,1009,84,300.16,300.41,2.06,230,0,20,0.25,"id: 500, main: Rain, description: light rain, icon: 10d"
4/9/2024 8:00,301.52,306.02,1009,79,300.16,301.52,3.09,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
4/9/2024 9:00,302.16,308.82,1009,84,302.16,302.16,4.63,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
4/9/2024 10:00,299.86,302.65,1009,85,299.86,303.16,5.66,250,0,75,0.18,"id: 500, main: Rain, description: light rain, icon: 10d"
4/9/2024 11:00,299.16,299.16,1008,89,299.16,299.16,5.66,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
4/9/2024 12:00,300.16,303.81,1007,89,300.16,300.16,5.14,240,0,75,1.33,"id: 501, main: Rain, description: moderate rain, icon: 10d"
4/9/2024 13:00,302.08,306.48,1006,74,301.16,302.08,4.63,220,0,75,0.48,"id: 500, main: Rain, description: light rain, icon: 10d"
4/9/2024 14:00,303.16,309.22,1006,74,303.16,303.16,5.66,210,0,75,0.25,"id: 500, main: Rain, description: light rain, icon: 10d"
4/9/2024 15:00,303.16,309.22,1005,74,303.16,303.16,6.69,240,0,75,0.29,"id: 500, main: Rain, description: light rain, icon: 10d"
4/9/2024 16:00,297.63,298.43,1006,88,297.16,297.63,6.17,250,0,75,1.15,"id: 201, main: Thunderstorm, description: thunderstorm with rain, icon: 11d
id: 701, main: Mist, description: mist, icon: 50d
id: 501, main: Rain, description: moderate rain, icon: 10d"
4/9/2024 17:00,298.19,299,1006,86,298.16,298.19,4.12,240,0,75,4.86,"id: 502, main: Rain, description: heavy intensity rain, icon: 10d"
4/9/2024 18:00,298.19,298.97,1006,85,298.16,298.19,4.63,230,0,75,6.14,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n"
4/9/2024 19:00,298.75,299.56,1007,84,298.16,298.75,2.57,240,0,40,0.69,"id: 500, main: Rain, description: light rain, icon: 10n"
4/9/2024 20:00,298.75,299.56,1008,84,298.16,298.75,3.09,240,0,0,0.45,"id: 500, main: Rain, description: light rain, icon: 10n"
4/9/2024 21:00,298.75,299.56,1009,84,298.16,298.75,2.06,240,0,0,0.16,"id: 500, main: Rain, description: light rain, icon: 10n"
4/9/2024 22:00,298.75,299.58,1009,85,298.75,299.16,2.57,230,0,75,0.87,"id: 500, main: Rain, description: light rain, icon: 10n"
4/9/2024 23:00,298.75,299.61,1008,86,298.16,298.75,1.54,260,0,0,2.05,"id: 501, main: Rain, description: moderate rain, icon: 10n"
5/9/2024 0:00,298.75,299.64,1007,87,298.16,298.75,2.06,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
5/9/2024 1:00,298.75,299.64,1006,87,298.75,299.16,2.57,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
5/9/2024 2:00,298.75,299.66,1006,88,298.75,299.16,2.57,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
5/9/2024 3:00,298.75,299.66,1005,88,298.75,299.16,2.57,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
5/9/2024 4:00,298.75,299.66,1005,88,298.75,299.16,3.09,230,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
5/9/2024 5:00,299.3,299.3,1005,88,299.16,299.3,3.6,230,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
5/9/2024 6:00,299.3,299.3,1006,86,299.16,299.3,3.6,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
5/9/2024 7:00,299.86,302.42,1007,82,299.16,299.86,3.09,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
5/9/2024 8:00,301.52,305.84,1007,78,300.16,301.52,4.63,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/9/2024 9:00,303.19,308.78,1008,72,302.16,303.19,5.66,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/9/2024 10:00,304.16,311.16,1007,74,304.16,304.16,5.66,260,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/9/2024 11:00,304.86,311.38,1007,66,304.16,304.86,7.72,270,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/9/2024 12:00,305.41,311.82,1006,63,305.16,305.41,7.2,280,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/9/2024 13:00,305.97,312.92,1004,62,305.97,306.16,6.17,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
5/9/2024 14:00,305.97,312.56,1003,61,305.97,306.16,6.69,270,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/9/2024 15:00,305.97,312.56,1003,61,305.97,306.16,7.2,280,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/9/2024 16:00,304.86,311.38,1003,66,304.86,306.16,7.72,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/9/2024 17:00,302.63,307.61,1003,73,302.63,303.16,8.75,230,0,75,0.75,"id: 500, main: Rain, description: light rain, icon: 10d"
5/9/2024 18:00,302.08,307.07,1004,77,302.08,302.16,4.63,230,0,0,0.64,"id: 500, main: Rain, description: light rain, icon: 10n"
5/9/2024 19:00,302.63,308.29,1005,76,302.16,302.63,4.63,230,0,40,0.25,"id: 500, main: Rain, description: light rain, icon: 10n"
5/9/2024 20:00,299.3,299.3,1005,88,299.3,301.16,6.17,240,0,75,0.85,"id: 201, main: Thunderstorm, description: thunderstorm with rain, icon: 11n
id: 500, main: Rain, description: light rain, icon: 10n"
5/9/2024 21:00,299.3,299.3,1006,85,299.16,299.3,2.57,260,0,40,0.25,"id: 500, main: Rain, description: light rain, icon: 10n"
5/9/2024 22:00,299.86,302.57,1006,84,299.16,299.86,1.03,0,0,75,0.24,"id: 500, main: Rain, description: light rain, icon: 10n"
5/9/2024 23:00,300.41,303.81,1006,83,300.16,300.41,2.06,210,0,75,6.14,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n"
6/9/2024 0:00,299.86,302.57,1005,84,299.86,300.16,4.63,230,0,75,7.49,"id: 502, main: Rain, description: heavy intensity rain, icon: 10n"
6/9/2024 1:00,299.86,302.57,1005,84,299.16,299.86,3.6,240,0,40,1.83,"id: 501, main: Rain, description: moderate rain, icon: 10n"
6/9/2024 2:00,299.86,302.65,1004,85,299.16,299.86,3.6,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
6/9/2024 3:00,299.3,299.3,1003,86,299.16,299.3,3.6,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
6/9/2024 4:00,299.86,302.65,1004,85,299.16,299.86,3.09,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
6/9/2024 5:00,299.86,302.74,1005,86,299.16,299.86,3.09,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
6/9/2024 6:00,299.86,302.65,1005,85,299.16,299.86,3.09,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
6/9/2024 7:00,300.41,303.81,1006,83,300.16,300.41,3.6,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
6/9/2024 8:00,301.52,306.02,1006,79,301.16,301.52,5.14,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
6/9/2024 9:00,303.19,309.56,1007,75,302.16,303.19,7.2,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
6/9/2024 10:00,303.19,309.3,1007,74,302.16,303.19,7.2,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
6/9/2024 11:00,303.75,309.97,1007,71,303.16,303.75,7.72,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
6/9/2024 12:00,305.41,312.16,1006,64,304.16,305.41,8.23,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
6/9/2024 13:00,304.86,311.06,1004,65,304.16,304.86,8.75,250,14.4,40,0.25,"id: 500, main: Rain, description: light rain, icon: 10d"
6/9/2024 14:00,304.86,311.38,1003,66,304.16,304.86,6.69,270,0,75,6.31,"id: 502, main: Rain, description: heavy intensity rain, icon: 10d"
6/9/2024 15:00,304.3,310.54,1003,68,303.16,304.3,6.69,250,0,75,7.49,"id: 520, main: Rain, description: light intensity shower rain, icon: 09d"
6/9/2024 16:00,304.86,311.38,1003,66,304.16,304.86,7.2,250,12.35,20,0.6,"id: 500, main: Rain, description: light rain, icon: 10d"
6/9/2024 17:00,302.63,307.17,1003,71,302.63,304.16,7.72,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
6/9/2024 18:00,302.08,306.09,1004,72,302.08,302.16,6.17,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
6/9/2024 19:00,302.08,306.48,1006,74,301.16,302.08,6.69,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
6/9/2024 20:00,301.52,305.67,1006,77,301.16,301.52,4.12,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
6/9/2024 21:00,300.97,304.11,1007,75,300.97,301.16,5.14,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
6/9/2024 22:00,300.97,304.38,1008,77,300.16,300.97,4.63,260,0,0,0.14,"id: 500, main: Rain, description: light rain, icon: 10n"
6/9/2024 23:00,300.41,303.26,1007,78,300.16,300.41,4.63,230,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
7/9/2024 0:00,300.41,303.37,1007,79,300.16,300.41,5.14,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
7/9/2024 1:00,300.41,303.7,1006,82,300.16,300.41,4.63,220,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
7/9/2024 2:00,300.41,303.81,1006,83,300.16,300.41,5.14,220,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
7/9/2024 3:00,299.86,302.74,1006,86,299.86,300.16,4.63,220,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
7/9/2024 4:00,300.41,304.04,1006,85,300.16,300.41,4.12,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
7/9/2024 5:00,300.41,304.28,1006,87,300.16,300.41,6.17,230,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
7/9/2024 6:00,300.41,303.92,1007,84,300.16,300.41,4.12,220,0,75,1.11,"id: 501, main: Rain, description: moderate rain, icon: 10d"
7/9/2024 7:00,300.97,305.39,1008,84,300.97,301.16,5.14,230,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
7/9/2024 8:00,301.52,306.19,1008,80,301.16,301.52,5.66,210,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
7/9/2024 9:00,302.63,308.06,1009,75,302.16,302.63,7.2,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
7/9/2024 10:00,304.3,310.54,1009,68,303.16,304.3,7.2,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
7/9/2024 11:00,304.86,311.71,1008,67,304.16,304.86,7.2,270,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
