date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
08-10-2024 06:00:00,5,3337.86,72.42,31.19,0.0,45.78,171.25,186.39,20.52
08-10-2024 07:00:00,5,3524.78,70.63,28.79,0.23,48.16,164.0,182.62,20.01
08-10-2024 08:00:00,5,2670.29,70.63,40.78,1.92,78.2,120.43,136.96,14.31
08-10-2024 09:00:00,5,2670.29,79.57,56.21,4.87,102.04,122.9,141.53,14.82
08-10-2024 10:00:00,5,2510.07,68.84,76.77,11.18,113.49,122.32,141.41,15.07
08-10-2024 11:00:00,5,1535.42,21.46,69.92,41.84,74.39,76.0,87.52,8.87
08-10-2024 12:00:00,4,1268.39,11.62,65.8,67.95,71.53,67.43,76.51,7.92
08-10-2024 13:00:00,5,1455.31,11.29,83.63,87.26,92.51,96.99,106.89,8.49
08-10-2024 14:00:00,5,1735.69,11.18,105.56,92.98,112.53,139.26,150.55,7.98
08-10-2024 15:00:00,5,2056.12,13.19,130.24,65.8,127.79,174.76,187.92,7.92
08-10-2024 16:00:00,5,2136.23,12.07,134.35,35.41,111.58,171.66,185.17,7.85
08-10-2024 17:00:00,5,2109.53,3.21,119.27,30.04,80.11,155.9,167.55,7.79
08-10-2024 18:00:00,5,2189.64,0.05,106.93,35.41,73.43,157.95,168.77,8.23
08-10-2024 19:00:00,5,2323.15,0.02,111.04,30.04,81.06,173.03,184.55,8.74
08-10-2024 20:00:00,5,3578.19,7.6,138.46,4.6,94.41,238.24,261.3,17.99
08-10-2024 21:00:00,5,5340.58,29.06,149.43,0.0,108.72,338.02,379.0,32.93
08-10-2024 22:00:00,5,6408.69,45.15,150.8,0.0,123.98,417.77,473.18,52.18
08-10-2024 23:00:00,5,6515.5,51.86,145.32,0.0,127.79,440.15,500.69,67.89
09-10-2024 00:00:00,5,5767.82,49.62,131.61,0.0,110.63,404.66,456.82,61.81
09-10-2024 01:00:00,5,4806.52,45.15,119.27,0.0,95.37,357.94,397.52,48.64
09-10-2024 02:00:00,5,3845.21,38.89,109.67,0.0,84.88,313.88,342.75,45.6
09-10-2024 03:00:00,5,3631.59,39.79,104.19,0.0,83.92,308.15,333.53,56.74
09-10-2024 04:00:00,5,3685.0,46.94,104.19,0.0,94.41,317.94,342.62,69.92
09-10-2024 05:00:00,5,3952.03,59.9,105.56,0.0,111.58,336.55,361.24,77.01
09-10-2024 06:00:00,5,4112.24,67.95,102.82,0.0,111.58,354.0,378.22,66.88
09-10-2024 07:00:00,5,4325.87,67.06,97.33,0.09,89.65,371.85,396.3,41.04
09-10-2024 08:00:00,5,4005.43,64.37,112.41,0.7,83.92,360.76,382.41,18.49
09-10-2024 09:00:00,5,4112.24,70.63,113.79,1.83,89.65,358.82,382.1,15.58
09-10-2024 10:00:00,5,3845.21,68.84,113.79,3.62,98.23,337.63,360.44,15.33
09-10-2024 11:00:00,5,2323.15,20.79,93.22,25.03,69.62,194.68,206.9,10.26
09-10-2024 12:00:00,5,1842.5,7.49,82.25,44.7,62.94,138.44,147.28,9.63
09-10-2024 13:00:00,5,1895.9,6.93,91.85,50.07,76.29,138.3,147.03,10.51
09-10-2024 14:00:00,5,2056.12,6.09,109.67,42.92,96.32,152.16,161.7,11.02
09-10-2024 15:00:00,5,2483.37,5.25,139.83,29.68,127.79,183.12,194.42,11.65
09-10-2024 16:00:00,5,2696.99,1.17,142.57,29.68,120.16,189.69,201.8,9.25
09-10-2024 17:00:00,5,3337.86,3.58,127.49,8.67,83.92,192.64,209.64,10.26
09-10-2024 18:00:00,5,4486.08,25.03,115.16,0.03,75.34,221.66,245.41,14.31
09-10-2024 19:00:00,5,5607.6,50.96,113.79,0.0,85.83,272.04,303.71,21.53
09-10-2024 20:00:00,5,6835.94,77.78,122.01,0.0,104.9,345.37,388.68,32.93
09-10-2024 21:00:00,5,7583.62,98.35,124.75,0.0,106.81,412.63,466.65,35.46
09-10-2024 22:00:00,5,7476.81,96.56,122.01,0.0,91.55,438.39,492.87,33.94
09-10-2024 23:00:00,5,6355.29,76.89,115.16,0.0,68.66,404.07,446.92,29.64
10-10-2024 00:00:00,5,5126.95,58.11,104.19,0.0,51.02,345.37,374.94,21.53
10-10-2024 01:00:00,5,4219.06,46.04,94.59,0.0,43.39,307.45,328.41,16.47
10-10-2024 02:00:00,5,3471.37,34.87,80.2,0.0,36.24,272.46,287.6,14.31
10-10-2024 03:00:00,5,3231.05,30.85,67.17,0.0,33.38,259.93,273.09,14.57
10-10-2024 04:00:00,5,3311.16,34.42,61.69,0.0,36.24,273.82,287.32,15.71
10-10-2024 05:00:00,5,3631.59,43.36,63.06,0.0,42.44,304.09,317.94,15.33
10-10-2024 06:00:00,5,3898.62,47.83,61.69,0.0,45.78,319.34,332.96,13.55
10-10-2024 07:00:00,5,4165.65,52.75,59.63,0.41,50.54,325.88,341.95,13.68
10-10-2024 08:00:00,5,3738.4,50.07,69.92,1.25,64.85,287.6,303.43,9.25
10-10-2024 09:00:00,5,3578.19,42.47,73.34,2.95,68.66,253.15,269.91,10.77
10-10-2024 10:00:00,5,3097.53,26.82,76.09,9.12,69.62,206.6,221.96,12.29
10-10-2024 11:00:00,5,1655.58,1.82,48.67,62.23,41.01,99.87,106.21,5.89
10-10-2024 12:00:00,4,1375.2,1.9,43.18,71.53,44.35,70.29,75.41,5.89
10-10-2024 13:00:00,4,1375.2,3.1,49.35,75.1,55.31,65.99,71.69,6.84
10-10-2024 14:00:00,4,1361.85,3.13,55.52,75.1,61.99,63.12,69.29,7.16
10-10-2024 15:00:00,4,1295.09,2.07,57.58,60.8,57.7,55.45,61.56,6.71
10-10-2024 16:00:00,3,1174.93,0.76,52.09,41.84,44.82,45.13,50.66,5.76
10-10-2024 17:00:00,3,1361.85,1.7,61.01,13.59,45.78,45.95,52.71,7.28
10-10-2024 18:00:00,4,1869.2,16.99,69.23,0.16,63.9,59.07,69.32,11.15
10-10-2024 19:00:00,5,2296.45,37.1,72.66,0.0,83.92,78.84,93.17,16.47
10-10-2024 20:00:00,5,3631.59,68.84,80.2,0.0,108.72,142.89,171.31,34.45
10-10-2024 21:00:00,5,5287.17,103.71,85.68,0.0,133.51,236.47,284.91,60.29
10-10-2024 22:00:00,5,6408.69,125.17,93.22,0.0,156.4,315.69,379.03,88.16
10-10-2024 23:00:00,5,6729.13,125.17,97.33,0.0,156.4,343.57,399.93,98.29
11-10-2024 00:00:00,5,6301.88,118.02,91.85,0.0,125.89,323.12,365.5,79.04
11-10-2024 01:00:00,5,5661.01,109.08,82.94,0.0,96.32,293.85,324.13,52.18
11-10-2024 02:00:00,5,4325.87,84.04,75.4,0.0,69.62,234.32,253.45,28.63
11-10-2024 03:00:00,5,3791.81,80.47,69.92,0.0,65.8,213.44,228.29,18.49
11-10-2024 04:00:00,5,4058.84,103.71,72.66,0.0,83.92,234.85,248.31,12.79
11-10-2024 05:00:00,5,3204.35,114.44,98.71,0.0,111.58,215.62,226.21,5.57
11-10-2024 06:00:00,5,2643.59,87.62,100.08,0.0,92.51,183.61,193.23,5.45
11-10-2024 07:00:00,5,2616.88,71.53,89.11,0.04,78.2,176.08,187.52,7.66
11-10-2024 08:00:00,5,2670.29,61.69,76.77,1.45,69.62,164.53,177.47,9.37
11-10-2024 09:00:00,5,2563.48,46.94,71.29,9.03,69.62,141.08,153.78,10.39
11-10-2024 10:00:00,5,2296.45,25.93,72.66,35.05,67.71,123.93,135.69,10.89
11-10-2024 11:00:00,5,1628.88,7.1,47.3,88.69,43.39,83.98,91.09,7.41
11-10-2024 12:00:00,4,1428.6,3.46,48.67,104.43,48.64,74.57,80.74,7.22
11-10-2024 13:00:00,5,1668.93,1.9,76.77,81.54,68.66,91.0,99.03,8.36
11-10-2024 14:00:00,5,2136.23,0.29,122.01,27.18,91.55,111.82,122.89,9.37
11-10-2024 15:00:00,5,2323.15,9.95,132.98,0.65,95.37,112.61,124.72,9.37
11-10-2024 16:00:00,5,1976.01,16.76,100.08,0.34,75.34,82.53,92.57,8.23
11-10-2024 17:00:00,4,1642.23,13.52,72.66,0.65,56.74,57.73,67.6,8.61
11-10-2024 18:00:00,4,1762.39,15.87,65.8,0.12,58.65,55.08,67.95,10.51
11-10-2024 19:00:00,4,2002.72,22.35,65.12,0.01,66.76,64.03,81.02,13.17
11-10-2024 20:00:00,5,2429.96,32.19,63.06,0.0,73.43,82.25,105.56,16.72
11-10-2024 21:00:00,5,2803.8,41.13,57.58,0.0,71.53,99.48,129.55,18.24
11-10-2024 22:00:00,5,2857.21,44.26,50.72,0.0,65.8,107.41,141.23,17.73
11-10-2024 23:00:00,5,2750.4,44.26,45.93,0.0,59.6,104.6,138.92,15.58
12-10-2024 00:00:00,5,2403.26,40.23,43.53,0.0,51.98,88.45,118.13,12.29
12-10-2024 01:00:00,4,1949.31,31.29,42.16,0.0,42.44,69.38,93.26,10.01
12-10-2024 02:00:00,4,1655.58,25.93,40.1,0.0,39.1,59.79,77.13,8.99
12-10-2024 03:00:00,4,1548.77,27.49,38.04,0.0,41.96,58.77,73.99,9.88
12-10-2024 04:00:00,4,1522.06,32.63,36.67,0.0,49.11,61.13,75.64,12.16
12-10-2024 05:00:00,4,1495.36,37.55,37.7,0.0,55.79,63.12,77.27,13.81
12-10-2024 06:00:00,4,1508.71,43.36,40.78,0.0,62.94,65.95,79.74,12.92
12-10-2024 07:00:00,4,1708.98,53.64,48.67,0.18,77.25,74.28,88.75,13.17
12-10-2024 08:00:00,4,1682.28,48.73,57.58,1.32,81.06,66.75,78.76,10.89
12-10-2024 09:00:00,4,1789.09,44.26,60.32,2.59,79.15,67.78,79.34,10.13
12-10-2024 10:00:00,4,1682.28,33.08,61.69,5.05,74.39,64.7,75.55,9.25
12-10-2024 11:00:00,3,1174.93,8.27,54.15,21.82,51.5,43.28,50.45,6.52
12-10-2024 12:00:00,3,988.01,2.15,46.61,35.41,44.82,34.8,40.7,5.95
12-10-2024 13:00:00,3,894.55,0.64,42.16,43.27,42.44,30.33,35.82,5.95
12-10-2024 14:00:00,3,841.14,0.05,41.81,41.84,43.39,26.1,31.04,5.83
12-10-2024 15:00:00,2,814.44,0.06,43.53,35.76,43.39,23.17,27.74,5.51
12-10-2024 16:00:00,2,787.73,0.09,42.5,32.19,37.67,20.12,24.43,4.69
12-10-2024 17:00:00,3,1335.14,3.74,58.26,8.76,42.44,31.74,39.26,7.09
12-10-2024 18:00:00,4,2296.45,25.93,65.12,0.02,52.45,57.36,69.78,9.75
12-10-2024 19:00:00,5,2857.21,43.36,67.86,0.0,56.27,83.77,100.84,11.65
12-10-2024 20:00:00,5,3017.43,46.94,66.49,0.0,52.93,104.33,126.53,14.19
12-10-2024 21:00:00,5,2964.02,44.26,58.95,0.0,46.25,113.99,140.14,15.58
12-10-2024 22:00:00,5,2750.4,39.34,50.04,0.0,39.1,112.77,140.3,16.47
12-10-2024 23:00:00,5,2536.77,34.42,43.53,0.0,32.9,104.43,130.09,16.47
13-10-2024 00:00:00,5,2349.85,33.08,37.7,0.0,29.33,93.86,114.39,15.33
13-10-2024 01:00:00,5,2216.34,33.97,33.24,0.0,30.28,88.74,106.0,15.83
13-10-2024 02:00:00,5,2029.42,32.19,29.47,0.0,29.56,83.22,98.04,16.21
13-10-2024 03:00:00,4,1789.09,28.16,26.05,0.0,26.7,74.65,86.9,14.31
13-10-2024 04:00:00,4,1588.82,24.81,23.31,0.0,25.03,66.11,76.26,12.16
13-10-2024 05:00:00,4,1415.25,23.02,21.59,0.0,25.75,57.56,65.72,9.75
13-10-2024 06:00:00,4,1348.5,22.13,19.71,0.0,25.51,52.67,60.07,8.74
13-10-2024 07:00:00,4,1468.66,22.13,19.54,0.54,26.46,54.51,63.48,9.75
13-10-2024 08:00:00,4,1615.52,22.58,26.73,4.2,32.9,56.6,66.86,10.26
13-10-2024 09:00:00,4,1708.98,19.22,38.04,12.87,38.15,60.39,71.92,11.02
13-10-2024 10:00:00,4,1575.47,11.73,44.55,35.05,40.53,59.88,70.94,10.77
13-10-2024 11:00:00,3,854.49,3.58,24.33,71.53,25.75,31.59,36.74,5.83
13-10-2024 12:00:00,3,720.98,2.32,20.73,88.69,24.56,28.44,32.37,5.13
13-10-2024 13:00:00,3,741.0,2.01,23.31,101.57,28.13,33.72,37.69,5.51
13-10-2024 14:00:00,3,807.76,1.77,30.85,101.57,35.29,39.79,44.17,6.4
13-10-2024 15:00:00,4,1041.41,1.82,55.52,87.26,58.65,56.17,62.12,8.36
13-10-2024 16:00:00,5,1335.14,0.61,80.88,72.24,77.25,76.46,84.04,8.74
13-10-2024 17:00:00,5,2162.93,0.54,97.33,27.89,69.62,97.73,110.2,12.79
13-10-2024 18:00:00,5,3631.59,20.12,111.04,0.27,82.97,133.31,154.04,27.11
13-10-2024 19:00:00,5,5020.14,50.51,120.64,0.0,114.44,193.28,223.56,48.13
13-10-2024 20:00:00,5,5981.45,72.42,134.35,0.0,146.87,259.93,299.99,69.92
13-10-2024 21:00:00,5,6088.26,80.47,135.72,0.0,156.4,297.88,342.59,78.02
13-10-2024 22:00:00,5,5287.17,67.95,122.01,0.0,123.98,288.57,329.09,65.86
13-10-2024 23:00:00,5,4112.24,46.49,95.96,0.0,66.76,239.83,266.62,31.92
14-10-2024 00:00:00,5,3417.97,37.55,76.77,0.0,42.92,201.07,218.77,19.51
14-10-2024 01:00:00,5,3017.43,36.21,65.12,0.0,37.19,179.73,193.13,15.33
14-10-2024 02:00:00,5,2536.77,30.85,53.47,0.0,30.99,153.06,163.66,14.19
14-10-2024 03:00:00,5,2216.34,27.05,42.84,0.0,28.85,130.29,139.85,14.31
14-10-2024 04:00:00,5,2082.82,29.06,36.67,0.0,31.95,121.13,130.92,14.82
14-10-2024 05:00:00,5,2056.12,36.21,33.24,0.0,38.62,117.89,128.15,14.57
14-10-2024 06:00:00,5,2056.12,41.57,29.47,0.0,43.39,111.72,122.68,14.19
14-10-2024 07:00:00,5,2216.34,46.49,27.08,0.01,50.07,109.2,121.9,15.83
14-10-2024 08:00:00,5,2323.15,58.11,30.85,0.11,68.66,106.82,120.69,16.97
14-10-2024 09:00:00,5,2536.77,75.1,34.27,0.24,92.51,112.77,129.54,18.75
14-10-2024 10:00:00,5,2510.07,86.72,38.73,0.7,113.49,116.12,134.76,20.01
14-10-2024 11:00:00,4,1682.28,36.21,50.72,3.49,77.25,73.6,85.01,12.79
14-10-2024 12:00:00,4,1295.09,14.19,53.47,2.68,57.7,50.69,58.26,9.75
14-10-2024 13:00:00,3,1201.63,12.41,51.41,1.74,54.36,43.78,50.19,9.37
14-10-2024 14:00:00,3,1054.76,6.76,45.24,2.28,42.92,32.75,37.59,8.11
14-10-2024 15:00:00,3,934.6,1.9,40.1,8.31,34.33,25.24,29.14,7.22
14-10-2024 16:00:00,2,907.9,0.54,34.96,18.24,29.56,23.02,26.72,6.59
14-10-2024 17:00:00,3,1121.52,0.98,43.53,12.87,36.72,29.85,34.69,7.47
14-10-2024 18:00:00,3,1535.42,8.38,56.21,0.91,52.93,46.45,53.85,9.75
14-10-2024 19:00:00,4,1949.31,22.35,60.32,0.01,68.66,66.23,76.71,11.65
14-10-2024 20:00:00,5,2937.32,47.39,64.43,0.0,82.02,109.88,129.67,17.48
14-10-2024 21:00:00,5,3845.21,67.95,61.01,0.0,80.11,160.26,191.0,22.55
14-10-2024 22:00:00,5,4325.87,76.89,56.21,0.0,74.39,197.73,234.98,26.6
14-10-2024 23:00:00,5,4486.08,76.89,52.09,0.0,66.76,214.32,249.25,28.12
15-10-2024 00:00:00,5,4699.71,88.51,50.72,0.0,65.8,227.02,256.83,24.07
15-10-2024 01:00:00,5,4913.33,107.29,52.78,0.0,73.43,241.82,267.43,21.53
15-10-2024 02:00:00,5,4753.11,116.23,58.95,0.0,78.2,242.29,264.18,20.27
15-10-2024 03:00:00,5,4539.49,121.59,63.75,0.0,83.92,241.18,261.21,22.29
15-10-2024 04:00:00,5,4539.49,135.9,69.23,0.0,100.14,251.54,270.87,26.6
15-10-2024 05:00:00,5,4592.9,153.78,76.09,0.0,119.21,265.95,285.74,29.13
15-10-2024 06:00:00,5,4379.27,157.36,77.46,0.0,114.44,259.42,279.68,24.57
15-10-2024 07:00:00,5,4219.06,144.84,76.09,0.15,101.09,233.89,256.24,19.76
15-10-2024 08:00:00,5,3738.4,119.81,78.83,1.43,98.23,184.99,205.48,15.45
15-10-2024 09:00:00,5,3898.62,118.02,83.63,3.31,107.77,182.08,204.67,17.23
15-10-2024 10:00:00,5,3952.03,116.23,105.56,6.71,129.7,193.64,217.39,19.0
15-10-2024 11:00:00,5,2323.15,36.21,102.82,27.18,83.92,118.88,130.87,10.26
15-10-2024 12:00:00,5,1815.8,8.38,86.37,43.63,59.13,90.56,98.13,7.98
15-10-2024 13:00:00,5,1695.63,2.4,79.51,39.7,51.98,80.33,86.62,7.66
15-10-2024 14:00:00,5,1735.69,0.21,77.46,24.32,57.22,81.2,87.9,9.25
15-10-2024 15:00:00,5,2029.42,3.02,87.74,9.3,73.43,106.71,115.9,12.54
15-10-2024 16:00:00,5,2510.07,14.53,102.82,3.17,100.14,144.63,156.86,14.95
15-10-2024 17:00:00,5,3337.86,33.08,126.12,0.14,129.7,188.77,203.9,16.72
15-10-2024 18:00:00,5,4219.06,55.88,137.09,0.0,143.05,222.71,241.33,17.73
15-10-2024 19:00:00,5,4859.92,76.89,142.57,0.0,144.96,255.26,278.32,19.0
15-10-2024 20:00:00,5,5447.39,89.41,143.95,0.0,129.7,281.58,311.39,21.53
15-10-2024 21:00:00,5,6088.26,97.45,143.95,0.0,114.44,315.67,355.25,25.08
15-10-2024 22:00:00,5,6462.1,101.03,148.06,0.0,103.95,346.92,389.3,27.36
15-10-2024 23:00:00,5,6088.26,86.72,149.43,0.0,85.83,348.58,388.16,27.11
16-10-2024 00:00:00,5,5340.58,70.63,145.32,0.0,69.62,319.85,352.91,21.53
16-10-2024 01:00:00,5,4753.11,61.69,137.09,0.0,63.9,295.56,323.96,17.99
16-10-2024 02:00:00,5,4165.65,50.96,124.75,0.0,55.79,273.71,297.92,16.47
16-10-2024 03:00:00,5,3791.81,43.36,109.67,0.0,49.59,256.33,277.52,17.23
16-10-2024 04:00:00,5,3524.78,42.02,97.33,0.0,49.11,246.81,266.37,18.24
16-10-2024 05:00:00,5,3364.56,44.26,87.74,0.0,54.36,235.11,252.1,17.23
16-10-2024 06:00:00,5,3150.94,42.47,78.14,0.0,53.88,214.36,229.26,13.43
16-10-2024 07:00:00,5,3017.43,42.02,69.92,0.76,55.79,191.8,207.4,11.65
16-10-2024 08:00:00,5,2563.48,40.23,68.55,4.52,66.76,149.38,163.59,9.37
16-10-2024 09:00:00,5,2483.37,39.79,71.97,10.64,78.2,133.52,148.66,11.02
16-10-2024 10:00:00,5,2429.96,38.44,87.74,20.21,99.18,138.87,155.17,12.79
16-10-2024 11:00:00,5,1815.8,15.42,81.57,46.49,81.06,106.35,117.88,10.01
16-10-2024 12:00:00,5,1628.88,6.82,82.94,55.07,76.29,92.89,101.97,9.5
16-10-2024 13:00:00,5,1708.98,3.38,101.45,37.55,82.97,99.25,108.57,9.37
16-10-2024 14:00:00,5,1815.8,3.02,115.16,6.88,83.92,100.33,110.0,9.63
16-10-2024 15:00:00,5,2002.72,19.67,104.19,0.03,83.92,105.66,115.91,10.26
16-10-2024 16:00:00,5,2243.04,35.76,93.22,0.02,77.25,114.84,125.09,9.88
16-10-2024 17:00:00,5,2750.4,51.41,83.63,0.01,70.57,127.42,139.54,10.89
16-10-2024 18:00:00,5,3578.19,79.57,78.83,0.0,80.11,146.91,163.92,13.43
16-10-2024 19:00:00,5,4432.68,110.86,82.25,0.0,95.37,177.16,200.69,15.33
16-10-2024 20:00:00,5,4753.11,114.44,93.22,0.0,96.32,191.12,222.8,16.72
16-10-2024 21:00:00,5,4539.49,96.56,93.22,0.0,85.83,183.49,221.23,16.97
16-10-2024 22:00:00,5,4219.06,83.15,81.57,0.0,76.29,175.03,213.71,17.48
16-10-2024 23:00:00,5,3952.03,81.36,68.55,0.0,72.48,165.94,201.36,17.23
17-10-2024 00:00:00,5,3524.78,82.25,56.21,0.0,70.57,144.06,174.36,15.07
17-10-2024 01:00:00,5,2857.21,76.89,46.61,0.0,68.66,114.17,140.75,13.81
17-10-2024 02:00:00,5,2643.59,79.57,40.44,0.0,65.8,111.36,136.55,15.71
17-10-2024 03:00:00,5,2937.32,94.77,37.36,0.0,67.71,136.18,162.54,21.79
17-10-2024 04:00:00,5,3177.64,109.08,36.33,0.0,79.15,160.9,188.2,30.91
17-10-2024 05:00:00,5,3257.75,116.23,36.67,0.0,90.6,171.84,198.67,36.48
17-10-2024 06:00:00,5,3150.94,113.55,34.96,0.0,80.11,166.79,192.7,28.12
17-10-2024 07:00:00,5,3150.94,110.86,36.33,0.0,78.2,159.4,186.24,21.03
17-10-2024 08:00:00,5,2429.96,95.67,44.55,0.01,92.51,112.96,134.23,14.19
17-10-2024 09:00:00,5,2483.37,101.03,47.3,0.02,106.81,101.31,122.12,15.07
17-10-2024 10:00:00,5,2536.77,114.44,50.72,0.07,131.61,99.63,119.5,16.21
17-10-2024 11:00:00,4,1949.31,90.3,54.84,1.03,119.21,72.71,86.4,12.03
17-10-2024 12:00:00,4,1762.39,78.68,61.01,1.9,109.67,62.25,74.31,10.89
17-10-2024 13:00:00,4,1628.88,69.74,63.75,2.75,97.27,53.93,65.63,10.39
17-10-2024 14:00:00,3,1562.12,60.8,63.06,1.52,87.74,49.96,61.53,10.39
17-10-2024 15:00:00,3,1562.12,55.43,58.26,0.39,82.02,48.76,60.54,10.77
17-10-2024 16:00:00,3,1602.17,49.17,53.47,0.09,75.34,47.47,59.14,10.64
17-10-2024 17:00:00,4,2243.04,58.11,51.41,0.01,69.62,60.3,74.52,12.67
17-10-2024 18:00:00,5,3631.59,86.72,51.41,0.0,75.34,96.47,117.44,17.48
17-10-2024 19:00:00,5,4699.71,112.65,50.04,0.0,85.83,144.26,173.85,23.81
17-10-2024 20:00:00,5,5874.63,141.26,50.72,0.0,98.23,212.19,252.25,33.94
17-10-2024 21:00:00,5,6942.75,164.51,49.35,0.0,101.09,282.46,332.3,39.01
17-10-2024 22:00:00,5,7263.18,173.45,45.24,0.0,96.32,329.08,383.57,41.54
17-10-2024 23:00:00,5,6782.53,159.14,40.44,0.0,86.78,323.11,368.29,43.57
18-10-2024 00:00:00,5,6301.88,151.99,38.73,0.0,87.74,303.87,338.34,46.61
18-10-2024 01:00:00,5,6355.29,164.51,41.47,0.0,103.0,315.48,343.2,52.69
18-10-2024 02:00:00,5,6195.07,169.87,43.87,0.0,109.67,326.28,351.2,55.73
18-10-2024 03:00:00,5,5981.45,178.81,43.53,0.0,99.18,341.01,363.61,46.1
18-10-2024 04:00:00,5,5928.04,191.33,47.3,0.0,82.97,352.73,374.17,28.37
18-10-2024 05:00:00,5,5287.17,182.39,54.15,0.0,70.57,311.2,330.77,12.79
18-10-2024 06:00:00,5,4592.9,164.51,52.78,0.0,65.8,259.85,278.26,10.51
18-10-2024 07:00:00,5,4592.9,160.93,50.72,0.01,74.39,245.28,267.65,14.69
18-10-2024 08:00:00,5,3738.4,151.99,69.92,0.22,119.21,198.16,219.36,14.06
18-10-2024 09:00:00,5,3631.59,171.66,76.09,0.75,156.4,193.5,214.93,14.82
18-10-2024 10:00:00,5,3791.81,193.12,85.0,1.61,179.29,215.14,237.73,15.33
18-10-2024 11:00:00,5,2510.07,88.51,79.51,3.76,98.23,136.52,149.68,8.49
18-10-2024 12:00:00,5,2216.34,46.94,80.2,4.47,70.57,115.86,126.81,7.73
18-10-2024 13:00:00,5,2029.42,28.16,76.77,2.66,60.56,101.08,110.98,7.92
18-10-2024 14:00:00,5,1695.63,14.98,65.12,0.83,49.59,78.67,86.71,8.04
18-10-2024 15:00:00,4,1508.71,13.41,55.52,0.54,51.02,63.02,70.47,8.74
18-10-2024 16:00:00,4,1535.42,18.78,50.72,0.16,58.17,59.31,67.35,9.63
18-10-2024 17:00:00,4,1762.39,28.61,50.72,0.03,66.76,66.03,75.46,10.77
18-10-2024 18:00:00,4,1949.31,37.1,50.72,0.0,72.48,72.09,82.68,11.65
18-10-2024 19:00:00,5,2029.42,41.57,50.04,0.0,73.43,76.47,88.12,12.79
18-10-2024 20:00:00,5,2563.48,54.54,53.47,0.0,80.11,101.93,118.7,16.72
18-10-2024 21:00:00,5,3311.16,72.42,55.52,0.0,84.88,142.54,167.22,22.29
18-10-2024 22:00:00,5,3791.81,84.94,52.78,0.0,84.88,173.75,202.85,27.11
18-10-2024 23:00:00,5,4165.65,90.3,50.04,0.0,86.78,193.48,225.61,40.53
19-10-2024 00:00:00,5,4592.9,101.03,51.41,0.0,99.18,214.54,249.0,57.25
19-10-2024 01:00:00,5,4913.33,107.29,58.26,0.0,109.67,236.03,271.89,69.92
19-10-2024 02:00:00,5,5020.14,109.97,62.38,0.0,118.26,254.17,288.16,80.05
19-10-2024 03:00:00,5,5073.55,113.55,65.12,0.0,125.89,271.06,302.73,86.13
19-10-2024 04:00:00,5,5073.55,113.55,67.17,0.0,127.79,280.95,311.69,87.14
19-10-2024 05:00:00,5,4699.71,103.71,60.32,0.0,98.23,261.94,291.05,61.3
19-10-2024 06:00:00,5,4219.06,92.09,49.35,0.0,67.71,234.54,260.62,33.44
19-10-2024 07:00:00,5,4005.43,84.04,42.16,0.03,55.31,216.34,241.03,22.29
19-10-2024 08:00:00,5,2243.04,55.43,39.76,0.36,62.94,110.45,125.02,10.64
19-10-2024 09:00:00,5,1922.61,50.07,37.7,0.95,66.76,82.85,96.38,11.02
19-10-2024 10:00:00,5,1895.9,50.07,41.47,1.68,75.34,78.69,92.81,12.92
19-10-2024 11:00:00,3,1201.63,16.76,41.81,6.53,48.64,43.81,51.75,8.36
19-10-2024 12:00:00,3,934.6,5.92,38.73,9.03,39.58,30.06,35.31,6.9
19-10-2024 13:00:00,3,894.55,3.58,39.76,6.62,40.53,27.43,32.04,6.9
19-10-2024 14:00:00,3,1001.36,9.16,41.47,1.99,50.07,31.02,36.33,8.36
19-10-2024 15:00:00,3,1255.04,24.36,41.47,1.33,66.76,42.2,49.43,10.89
19-10-2024 16:00:00,4,1522.06,35.32,44.55,1.01,76.29,53.34,62.31,11.65
19-10-2024 17:00:00,4,2323.15,47.83,45.24,0.55,64.85,72.46,85.5,12.92
19-10-2024 18:00:00,5,3685.0,75.1,42.84,0.01,58.65,108.7,128.96,16.97
19-10-2024 19:00:00,5,4592.9,92.98,40.1,0.0,59.6,149.64,177.35,23.81
19-10-2024 20:00:00,5,5340.58,107.29,39.76,0.0,66.76,198.78,234.64,32.93
19-10-2024 21:00:00,5,5767.82,116.23,37.36,0.0,65.8,238.06,279.51,34.45
19-10-2024 22:00:00,5,5714.42,112.65,34.62,0.0,60.08,254.5,293.62,32.93
19-10-2024 23:00:00,5,5126.95,98.35,33.24,0.0,50.54,234.83,267.43,28.12
20-10-2024 00:00:00,5,4432.68,87.62,32.56,0.0,42.44,201.3,224.12,19.76
20-10-2024 01:00:00,5,3631.59,81.36,32.9,0.0,41.96,171.61,185.81,13.55
20-10-2024 02:00:00,5,2696.99,67.06,36.33,0.0,40.05,146.81,156.48,10.26
20-10-2024 03:00:00,5,2456.67,62.58,38.39,0.0,37.67,148.8,157.89,12.29
20-10-2024 04:00:00,5,2429.96,68.84,41.47,0.0,44.82,159.39,168.71,16.72
20-10-2024 05:00:00,5,2616.88,84.94,46.61,0.0,61.99,176.37,186.74,22.04
20-10-2024 06:00:00,5,2777.1,96.56,47.98,0.0,71.53,187.32,199.2,24.07
20-10-2024 07:00:00,5,3150.94,101.92,45.24,0.12,73.43,203.22,219.53,28.12
20-10-2024 08:00:00,5,3845.21,113.55,44.55,0.6,77.25,221.38,242.81,29.39
